cx,cy,score,rank,bucket,matched_ann_id,matched_category
2334.0,4310.0,4.155742,64,human_correct_label,20401,1
1966.0,4258.0,4.1501946,65,non_human_findings,-1,0
1890.0,3587.0,4.1402426,66,non_human_findings,-1,0
4590.0,3533.0,4.137558,67,human_correct_label,20365,1
4137.0,2551.0,4.1311646,68,non_human_findings,-1,0
2286.0,3073.0,4.1228447,69,non_human_findings,-1,0
4070.0,2130.0,4.1213937,70,non_human_findings,-1,0
3709.0,3932.0,4.119411,71,non_human_findings,-1,0
2244.0,2971.0,4.1183147,72,human_correct_label,20356,1
2931.0,2586.0,4.0996246,73,human_correct_label,20349,1
2348.0,2451.0,4.0833774,74,non_human_findings,-1,0
1856.0,2837.0,4.0801563,75,non_human_findings,-1,0
4381.0,157.0,4.076398,76,non_human_findings,-1,0
2547.0,3789.0,4.068546,77,non_human_findings,-1,0
3473.0,4963.0,4.065815,78,non_human_findings,-1,0
2455.0,4995.0,4.0501595,79,human_correct_label,20382,1
3841.0,706.0,4.039557,80,non_human_findings,-1,0
1930.0,4324.0,4.030898,81,non_human_findings,-1,0
5217.0,379.0,4.030537,82,non_human_findings,-1,0
4662.0,3558.0,4.0241604,83,non_human_findings,-1,0
2816.0,4156.0,4.0236645,84,human_correct_label,20369,1
5306.0,2024.0,4.0180197,85,non_human_findings,-1,0
5220.0,4303.0,4.0162044,86,non_human_findings,-1,0
2654.0,3866.0,4.0161567,87,non_human_findings,-1,0
3431.0,4944.0,4.0081506,88,non_human_findings,-1,0
1899.0,2345.0,3.9998722,89,non_human_findings,-1,0
1953.0,3118.0,3.9964106,90,non_human_findings,-1,0
4444.0,4196.0,3.98019,91,non_human_findings,-1,0
2215.0,4310.0,3.9731627,92,non_human_findings,-1,0
1909.0,3182.0,3.971411,93,non_human_findings,-1,0
2145.0,4601.0,3.9678655,94,non_human_findings,-1,0
3439.0,2356.0,3.9658751,95,non_human_findings,-1,0
4711.0,807.0,3.9647305,96,non_human_findings,-1,0
4155.0,2807.0,3.9646459,97,non_human_findings,-1,0
2120.0,4789.0,3.9616659,98,human_correct_label,20381,1
4693.0,3783.0,3.9569006,99,non_human_findings,-1,0
4433.0,3181.0,3.9543076,100,non_human_findings,-1,0
4107.0,3047.0,3.939097,101,non_human_findings,-1,0
6324.0,2512.0,3.9372041,102,non_human_findings,-1,0
3117.0,3440.0,3.931497,103,human_correct_label,20364,1
4594.0,21.0,3.9297767,104,non_human_findings,-1,0
1875.0,4125.0,3.913304,105,non_human_findings,-1,0
3366.0,3579.0,3.906433,106,non_human_findings,-1,0
1985.0,3956.0,3.9029899,107,human_correct_label,20368,1
5247.0,2052.0,3.8892603,108,non_human_findings,-1,0
2709.0,2503.0,3.887098,109,non_human_findings,-1,0
4290.0,4499.0,3.886859,110,non_human_findings,-1,0
2598.0,1902.0,3.8827686,111,non_human_findings,-1,0
3386.0,5070.0,3.8785257,112,human_correct_label,20379,1
3635.0,4735.0,3.8717062,113,human_correct_label,20377,1
3223.0,3931.0,3.8708766,114,non_human_findings,-1,0
5362.0,2546.0,3.869354,115,non_human_findings,-1,0
2884.0,4761.0,3.8665028,116,human_correct_label,20376,1
2321.0,2481.0,3.8644886,117,non_human_findings,-1,0
3776.0,3462.0,3.8612876,118,non_human_findings,-1,0
4978.0,1925.0,3.8603287,119,non_human_findings,-1,0
3496.0,4756.0,3.8548968,120,non_human_findings,-1,0
2941.0,4831.0,3.8548377,121,non_human_findings,-1,0
2317.0,2330.0,3.8520377,122,non_human_findings,-1,0
1823.0,2625.0,3.851976,123,non_human_findings,-1,0
2255.0,2314.0,3.8413975,124,non_human_findings,-1,0
5197.0,2033.0,3.8378444,125,non_human_findings,-1,0
1822.0,2981.0,3.835773,126,non_human_findings,-1,0
3057.0,2998.0,3.829607,127,non_human_findings,-1,0
4355.0,983.0,3.8253856,128,human_correct_label,20338,1
3805.0,4741.0,3.8201604,129,non_human_findings,-1,0
3204.0,2352.0,3.8149862,130,non_human_findings,-1,0
3480.0,83.0,3.8140006,131,non_human_findings,-1,0
2705.0,2545.0,3.8114972,132,non_human_findings,-1,0
2480.0,3782.0,3.8038542,133,non_human_findings,-1,0
3827.0,3417.0,3.802783,134,non_human_findings,-1,0
4012.0,3003.0,3.801295,135,non_human_findings,-1,0
4769.0,3295.0,3.796966,136,non_human_findings,-1,0
4779.0,223.0,3.7955368,137,non_human_findings,-1,0
3025.0,3820.0,3.7931793,138,non_human_findings,-1,0
4119.0,2905.0,3.7926066,139,non_human_findings,-1,0
2093.0,3356.0,3.7908719,140,non_human_findings,-1,0
2083.0,4135.0,3.7873135,141,non_human_findings,-1,0
2264.0,3309.0,3.7863934,142,non_human_findings,-1,0
2221.0,2995.0,3.7836375,143,non_human_findings,-1,0
3770.0,3255.0,3.780699,144,non_human_findings,-1,0
3223.0,3967.0,3.7777135,145,non_human_findings,-1,0
3276.0,603.0,3.7709153,146,non_human_findings,-1,0
2076.0,4637.0,3.7688217,147,human_correct_label,20385,1
1869.0,2617.0,3.7671807,148,non_human_findings,-1,0
4302.0,3549.0,3.7616026,149,non_human_findings,-1,0
1893.0,2264.0,3.749679,150,non_human_findings,-1,0
4972.0,4420.0,3.7469761,151,non_human_findings,-1,0
4487.0,151.0,3.7455595,152,non_human_findings,-1,0
2511.0,3379.0,3.7450082,153,non_human_findings,-1,0
5049.0,2798.0,3.7397695,154,non_human_findings,-1,0
4065.0,3071.0,3.7356238,155,non_human_findings,-1,0
3648.0,202.0,3.73486,156,non_human_findings,-1,0
1853.0,2430.0,3.7313442,157,non_human_findings,-1,0
5257.0,579.0,3.7294767,158,non_human_findings,-1,0
2165.0,2630.0,3.7275357,159,non_human_findings,-1,0
3106.0,325.0,3.7270856,160,non_human_findings,-1,0
4630.0,4776.0,3.7165852,161,non_human_findings,-1,0
2892.0,2998.0,3.7155395,162,non_human_findings,-1,0
4576.0,1988.0,3.7125058,163,non_human_findings,-1,0
2041.0,3889.0,3.705619,164,non_human_findings,-1,0
4467.0,1910.0,3.7008045,165,human_rejected_label,20399,2
4695.0,3630.0,3.6933165,166,non_human_findings,-1,0
2385.0,4761.0,3.6919181,167,human_rejected_label,20387,2
4011.0,2874.0,3.677785,168,non_human_findings,-1,0
3058.0,2394.0,3.6756866,169,non_human_findings,-1,0
1992.0,3425.0,3.6509054,170,non_human_findings,-1,0
1720.0,3714.0,3.6493998,171,non_human_findings,-1,0
724.0,5101.0,3.645295,172,non_human_findings,-1,0
200.0,4351.0,3.6435235,173,non_human_findings,-1,0
2775.0,2271.0,3.642436,174,non_human_findings,-1,0
4222.0,3236.0,3.6407,175,non_human_findings,-1,0
4533.0,18.0,3.6381059,176,non_human_findings,-1,0
3899.0,4533.0,3.6336236,177,non_human_findings,-1,0
2746.0,3255.0,3.6326017,178,non_human_findings,-1,0
2321.0,4008.0,3.6321015,179,non_human_findings,-1,0
2128.0,4003.0,3.6261358,180,non_human_findings,-1,0
3189.0,555.0,3.6260536,181,non_human_findings,-1,0
499.0,3243.0,3.6226819,182,non_human_findings,-1,0
2306.0,2257.0,3.6224365,183,non_human_findings,-1,0
1089.0,3086.0,3.6187363,184,non_human_findings,-1,0
2312.0,4336.0,3.6187243,185,non_human_findings,-1,0
4016.0,535.0,3.6184266,186,non_human_findings,-1,0
2628.0,2634.0,3.6184044,187,non_human_findings,-1,0
4369.0,3367.0,3.6167412,188,non_human_findings,-1,0
1774.0,3586.0,3.613424,189,non_human_findings,-1,0
3082.0,4471.0,3.6129453,190,non_human_findings,-1,0
3175.0,982.0,3.6123981,191,non_human_findings,-1,0
3867.0,3006.0,3.610571,192,non_human_findings,-1,0
3752.0,2570.0,3.607079,193,non_human_findings,-1,0
2598.0,4343.0,3.5909767,194,non_human_findings,-1,0
3074.0,500.0,3.5893257,195,non_human_findings,-1,0
1098.0,2314.0,3.589211,196,non_human_findings,-1,0
2044.0,4425.0,3.5860662,197,non_human_findings,-1,0
1073.0,2066.0,3.5849535,198,non_human_findings,-1,0
3733.0,217.0,3.5829759,199,non_human_findings,-1,0
3294.0,3686.0,3.58101,200,non_human_findings,-1,0
4044.0,4242.0,3.5794096,201,non_human_findings,-1,0
613.0,2701.0,3.5723355,202,non_human_findings,-1,0
2666.0,3094.0,3.5715904,203,non_human_findings,-1,0
5111.0,3747.0,3.56952,204,non_human_findings,-1,0
3817.0,3762.0,3.5640237,205,non_human_findings,-1,0
3138.0,4656.0,3.5616703,206,non_human_findings,-1,0
4576.0,2997.0,3.5576687,207,non_human_findings,-1,0
2578.0,1950.0,3.5574615,208,non_human_findings,-1,0
2229.0,2243.0,3.5558343,209,non_human_findings,-1,0
4082.0,2834.0,3.5461032,210,non_human_findings,-1,0
4619.0,1654.0,3.5388815,211,non_human_findings,-1,0
3538.0,23.0,3.538879,212,non_human_findings,-1,0
824.0,2943.0,3.5378375,213,non_human_findings,-1,0
3623.0,4773.0,3.536524,214,non_human_findings,-1,0
2611.0,3451.0,3.5292256,215,non_human_findings,-1,0
5395.0,2585.0,3.529012,216,non_human_findings,-1,0
4390.0,4763.0,3.5285552,217,non_human_findings,-1,0
3749.0,5386.0,3.5281332,218,non_human_findings,-1,0
766.0,3041.0,3.5272589,219,non_human_findings,-1,0
2433.0,5357.0,3.5230117,220,non_human_findings,-1,0
1937.0,2221.0,3.5191367,221,non_human_findings,-1,0
1895.0,3620.0,3.5170214,222,non_human_findings,-1,0
4912.0,1902.0,3.5158195,223,non_human_findings,-1,0
2.0,2044.0,3.5157285,224,non_human_findings,-1,0
402.0,2405.0,3.5127182,225,non_human_findings,-1,0
4937.0,684.0,3.51214,226,non_human_findings,-1,0
4479.0,597.0,3.5114286,227,non_human_findings,-1,0
1830.0,2870.0,3.5110493,228,non_human_findings,-1,0
151.0,4521.0,3.5101595,229,non_human_findings,-1,0
3939.0,3550.0,3.5098212,230,non_human_findings,-1,0
4510.0,2776.0,3.5033743,231,non_human_findings,-1,0
5274.0,2899.0,3.5020936,232,non_human_findings,-1,0
3078.0,448.0,3.501705,233,non_human_findings,-1,0
5500.0,1575.0,3.5015585,234,non_human_findings,-1,0
2673.0,3319.0,3.5013998,235,non_human_findings,-1,0
3899.0,732.0,3.5013714,236,non_human_findings,-1,0
4727.0,4744.0,3.4911783,237,non_human_findings,-1,0
3311.0,4389.0,3.4902568,238,non_human_findings,-1,0
3172.0,250.0,3.4865618,239,non_human_findings,-1,0
3404.0,4924.0,3.4852498,240,non_human_findings,-1,0
5213.0,3412.0,3.4850166,241,non_human_findings,-1,0
1762.0,4041.0,3.4848118,242,non_human_findings,-1,0
5131.0,3169.0,3.4832795,243,non_human_findings,-1,0
4619.0,3415.0,3.4797063,244,non_human_findings,-1,0
3497.0,4987.0,3.4785569,245,non_human_findings,-1,0
2108.0,4821.0,3.475353,246,non_human_findings,-1,0
1818.0,3619.0,3.4750118,247,non_human_findings,-1,0
3302.0,3651.0,3.4734228,248,non_human_findings,-1,0
5223.0,2127.0,3.4697676,249,non_human_findings,-1,0
3134.0,2679.0,3.4677517,250,non_human_findings,-1,0
3278.0,2842.0,3.4648736,251,non_human_findings,-1,0
3767.0,3504.0,3.4632332,252,non_human_findings,-1,0
5175.0,382.0,3.4616282,253,non_human_findings,-1,0
3960.0,1948.0,3.458295,254,non_human_findings,-1,0
4154.0,5239.0,3.4581723,255,non_human_findings,-1,0
2452.0,1703.0,3.4579537,256,non_human_findings,-1,0
2992.0,5299.0,3.456029,257,non_human_findings,-1,0
3946.0,2967.0,3.4548762,258,non_human_findings,-1,0
3516.0,65.0,3.4543028,259,non_human_findings,-1,0
2619.0,1792.0,3.454044,260,non_human_findings,-1,0
4334.0,4223.0,3.45388,261,non_human_findings,-1,0
2007.0,5313.0,3.453737,262,non_human_findings,-1,0
2026.0,4806.0,3.4514232,263,non_human_findings,-1,0
1835.0,2563.0,3.4507937,264,non_human_findings,-1,0
3111.0,1028.0,3.45033,265,non_human_findings,-1,0
3765.0,1566.0,3.447369,266,non_human_findings,-1,0
4923.0,80.0,3.4446888,267,non_human_findings,-1,0
2670.0,2370.0,3.4444993,268,non_human_findings,-1,0
2654.0,1687.0,3.4444149,269,human_correct_label,20343,1
3560.0,3698.0,3.4438117,270,non_human_findings,-1,0
2949.0,3856.0,3.440419,271,non_human_findings,-1,0
4874.0,2948.0,3.4351528,272,non_human_findings,-1,0
4853.0,4568.0,3.4336553,273,non_human_findings,-1,0
4828.0,4738.0,3.431603,274,non_human_findings,-1,0
6992.0,3219.0,3.431298,275,non_human_findings,-1,0
2112.0,3906.0,3.4301515,276,non_human_findings,-1,0
6258.0,4296.0,3.4283984,277,non_human_findings,-1,0
1376.0,2217.0,3.4279418,278,non_human_findings,-1,0
4944.0,1387.0,3.4275117,279,human_correct_label,20347,1
2944.0,3011.0,3.427387,280,human_correct_label,20359,1
4621.0,540.0,3.4257967,281,non_human_findings,-1,0
2600.0,4376.0,3.4231973,282,non_human_findings,-1,0
6388.0,4101.0,3.420596,283,non_human_findings,-1,0
5097.0,735.0,3.4202433,284,non_human_findings,-1,0
4408.0,3817.0,3.4194994,285,non_human_findings,-1,0
3862.0,359.0,3.4177096,286,non_human_findings,-1,0
2661.0,3040.0,3.4153862,287,non_human_findings,-1,0
2523.0,2859.0,3.4142087,288,non_human_findings,-1,0
3382.0,3246.0,3.4104102,289,non_human_findings,-1,0
570.0,5411.0,3.4081228,290,non_human_findings,-1,0
3519.0,4732.0,3.407907,291,non_human_findings,-1,0
2633.0,1760.0,3.4039161,292,non_human_findings,-1,0
1034.0,2445.0,3.4029386,293,non_human_findings,-1,0
3448.0,1742.0,3.402736,294,non_human_findings,-1,0
2922.0,1361.0,3.402688,295,non_human_findings,-1,0
2762.0,1452.0,3.4002147,296,non_human_findings,-1,0
2540.0,2947.0,3.3992872,297,non_human_findings,-1,0
3716.0,0.0,3.3991783,298,non_human_findings,-1,0
3536.0,3972.0,3.3991234,299,non_human_findings,-1,0
1839.0,5378.0,3.3988855,300,human_correct_label,20384,1
3819.0,3586.0,3.398274,301,non_human_findings,-1,0
4083.0,785.0,3.3974366,302,non_human_findings,-1,0
4353.0,2715.0,3.3974042,303,non_human_findings,-1,0
3051.0,2961.0,3.3964365,304,non_human_findings,-1,0
2806.0,3328.0,3.3949149,305,non_human_findings,-1,0
4742.0,226.0,3.3943102,306,non_human_findings,-1,0
1883.0,3113.0,3.3928154,307,human_rejected_label,20394,2
1873.0,3318.0,3.3924453,308,non_human_findings,-1,0
4440.0,2706.0,3.3923488,309,non_human_findings,-1,0
5091.0,2799.0,3.392132,310,non_human_findings,-1,0
2144.0,4242.0,3.3912685,311,non_human_findings,-1,0
3646.0,648.0,3.3910272,312,non_human_findings,-1,0
3725.0,182.0,3.3903558,313,non_human_findings,-1,0
3002.0,700.0,3.3903468,314,non_human_findings,-1,0
5279.0,2472.0,3.3889031,315,non_human_findings,-1,0
3254.0,4069.0,3.3845088,316,human_correct_label,20374,1
3331.0,846.0,3.3829608,317,non_human_findings,-1,0
5288.0,2375.0,3.3829327,318,non_human_findings,-1,0
3124.0,529.0,3.3816855,319,non_human_findings,-1,0
2060.0,3581.0,3.3808923,320,non_human_findings,-1,0
7033.0,4106.0,3.378973,321,non_human_findings,-1,0
2169.0,4792.0,3.3786733,322,non_human_findings,-1,0
2556.0,3384.0,3.3746846,323,non_human_findings,-1,0
1778.0,4134.0,3.3725297,324,non_human_findings,-1,0
1874.0,5391.0,3.369951,325,non_human_findings,-1,0
4192.0,1890.0,3.3698747,326,non_human_findings,-1,0
3048.0,4011.0,3.3654034,327,non_human_findings,-1,0
2663.0,3755.0,3.365107,328,non_human_findings,-1,0
4027.0,2836.0,3.3634813,329,non_human_findings,-1,0
3602.0,198.0,3.3628447,330,non_human_findings,-1,0
2813.0,3899.0,3.3617477,331,non_human_findings,-1,0
2190.0,2435.0,3.360685,332,non_human_findings,-1,0
2920.0,3046.0,3.352601,333,non_human_findings,-1,0
2044.0,3380.0,3.352399,334,non_human_findings,-1,0
867.0,3746.0,3.3522174,335,non_human_findings,-1,0
2605.0,3365.0,3.349251,336,non_human_findings,-1,0
4774.0,2726.0,3.3440533,337,non_human_findings,-1,0
3404.0,2356.0,3.3426769,338,non_human_findings,-1,0
1939.0,4284.0,3.340266,339,non_human_findings,-1,0
2792.0,1504.0,3.3396037,340,non_human_findings,-1,0
1276.0,3178.0,3.3361552,341,non_human_findings,-1,0
4472.0,1944.0,3.3339381,342,non_human_findings,-1,0
1154.0,2857.0,3.3333936,343,non_human_findings,-1,0
4225.0,2940.0,3.330282,344,non_human_findings,-1,0
7145.0,3292.0,3.3277612,345,non_human_findings,-1,0
2086.0,4285.0,3.3277273,346,non_human_findings,-1,0
2128.0,5232.0,3.3275266,347,non_human_findings,-1,0
1883.0,3687.0,3.3273997,348,non_human_findings,-1,0
1877.0,3285.0,3.3270724,349,non_human_findings,-1,0
3019.0,3178.0,3.3268335,350,non_human_findings,-1,0
2212.0,4482.0,3.3260453,351,non_human_findings,-1,0
2487.0,4348.0,3.324937,352,non_human_findings,-1,0
2559.0,5046.0,3.324788,353,human_correct_label,20383,1
4725.0,4269.0,3.3243818,354,non_human_findings,-1,0
2502.0,2820.0,3.3220193,355,non_human_findings,-1,0
4187.0,3910.0,3.320661,356,non_human_findings,-1,0
2531.0,5068.0,3.3203814,357,non_human_findings,-1,0
1710.0,5172.0,3.3182197,358,non_human_findings,-1,0
5866.0,4610.0,3.3176703,359,non_human_findings,-1,0
1793.0,5095.0,3.3146565,360,non_human_findings,-1,0
4030.0,2495.0,3.3140352,361,non_human_findings,-1,0
4647.0,2629.0,3.3119216,362,non_human_findings,-1,0
5011.0,3177.0,3.311059,363,non_human_findings,-1,0
12.0,4084.0,3.309786,364,non_human_findings,-1,0
697.0,5400.0,3.3088613,365,non_human_findings,-1,0
3115.0,3632.0,3.3042855,366,non_human_findings,-1,0
4194.0,4362.0,3.303932,367,non_human_findings,-1,0
2873.0,4812.0,3.3035603,368,non_human_findings,-1,0
4741.0,823.0,3.3011186,369,non_human_findings,-1,0
5039.0,3555.0,3.300225,370,non_human_findings,-1,0
3178.0,4655.0,3.3000414,371,non_human_findings,-1,0
2846.0,3451.0,3.2983894,372,non_human_findings,-1,0
1738.0,4006.0,3.29829,373,non_human_findings,-1,0
4591.0,4735.0,3.2972546,374,human_correct_label,20388,1
3705.0,2105.0,3.2946277,375,non_human_findings,-1,0
1784.0,3628.0,3.2945526,376,non_human_findings,-1,0
1970.0,3475.0,3.2909675,377,non_human_findings,-1,0
4512.0,5358.0,3.2889762,378,non_human_findings,-1,0
3521.0,2681.0,3.2889256,379,non_human_findings,-1,0
4080.0,2874.0,3.2889056,380,human_rejected_label,20395,2
4904.0,407.0,3.286143,381,non_human_findings,-1,0
4277.0,2209.0,3.2856941,382,non_human_findings,-1,0
3442.0,2050.0,3.2841005,383,non_human_findings,-1,0
2679.0,1569.0,3.2818563,384,non_human_findings,-1,0
1445.0,4710.0,3.2815938,385,non_human_findings,-1,0
3033.0,4610.0,3.2811422,386,non_human_findings,-1,0
3178.0,5321.0,3.280461,387,non_human_findings,-1,0
4810.0,5029.0,3.2784941,388,non_human_findings,-1,0
2703.0,1320.0,3.2781534,389,non_human_findings,-1,0
2071.0,1947.0,3.2763703,390,non_human_findings,-1,0
1760.0,943.0,3.275219,391,non_human_findings,-1,0
314.0,4472.0,3.2736552,392,non_human_findings,-1,0
2097.0,3282.0,3.2715104,393,non_human_findings,-1,0
1377.0,2077.0,3.2714148,394,non_human_findings,-1,0
3389.0,79.0,3.2689674,395,non_human_findings,-1,0
4805.0,4047.0,3.2678947,396,non_human_findings,-1,0
2852.0,3008.0,3.2671258,397,non_human_findings,-1,0
3434.0,4810.0,3.2668009,398,non_human_findings,-1,0
3173.0,1608.0,3.2611148,399,non_human_findings,-1,0
2115.0,4559.0,3.2595098,400,non_human_findings,-1,0
3793.0,2029.0,3.2580106,401,human_rejected_label,20391,2
3180.0,5411.0,3.2569342,402,non_human_findings,-1,0
3776.0,3407.0,3.2561247,403,non_human_findings,-1,0
3667.0,923.0,3.2555857,404,non_human_findings,-1,0
2018.0,3533.0,3.254707,405,non_human_findings,-1,0
2737.0,3098.0,3.2546313,406,non_human_findings,-1,0
1790.0,3820.0,3.254435,407,non_human_findings,-1,0
3143.0,3372.0,3.2527788,408,non_human_findings,-1,0
2898.0,838.0,3.2527268,409,non_human_findings,-1,0
3447.0,3873.0,3.25242,410,non_human_findings,-1,0
3768.0,4409.0,3.2499151,411,non_human_findings,-1,0
2973.0,3989.0,3.2497754,412,non_human_findings,-1,0
4539.0,2911.0,3.2495737,413,non_human_findings,-1,0
21.0,4426.0,3.2491698,414,non_human_findings,-1,0
1871.0,4263.0,3.248776,415,non_human_findings,-1,0
4172.0,4470.0,3.2476766,416,non_human_findings,-1,0
1996.0,3866.0,3.24755,417,non_human_findings,-1,0
3817.0,4181.0,3.2475,418,non_human_findings,-1,0
3493.0,4700.0,3.2472556,419,non_human_findings,-1,0
3925.0,2617.0,3.2472405,420,non_human_findings,-1,0
3095.0,3145.0,3.2457225,421,non_human_findings,-1,0
3889.0,3974.0,3.24438,422,non_human_findings,-1,0
1040.0,3217.0,3.244109,423,non_human_findings,-1,0
3121.0,565.0,3.2440672,424,non_human_findings,-1,0
5265.0,2958.0,3.2427843,425,non_human_findings,-1,0
3903.0,1979.0,3.2426577,426,human_rejected_label,20350,2
2260.0,2204.0,3.2424388,427,non_human_findings,-1,0
7128.0,3399.0,3.2416034,428,non_human_findings,-1,0
3613.0,469.0,3.2392979,429,human_correct_label,20333,1
4948.0,4572.0,3.2385032,430,non_human_findings,-1,0
3188.0,2512.0,3.2382405,431,non_human_findings,-1,0
5183.0,329.0,3.2365873,432,non_human_findings,-1,0
2363.0,4134.0,3.235979,433,non_human_findings,-1,0
2596.0,2798.0,3.2355046,434,non_human_findings,-1,0
2366.0,3708.0,3.2343478,435,non_human_findings,-1,0
4175.0,3451.0,3.2311873,436,non_human_findings,-1,0
3353.0,922.0,3.2311223,437,non_human_findings,-1,0
3154.0,1134.0,3.2307527,438,non_human_findings,-1,0
1855.0,3998.0,3.2289822,439,non_human_findings,-1,0
1861.0,3736.0,3.2286658,440,non_human_findings,-1,0
2145.0,3342.0,3.2284467,441,non_human_findings,-1,0
3742.0,4041.0,3.2269866,442,non_human_findings,-1,0
2643.0,2791.0,3.225873,443,non_human_findings,-1,0
3519.0,857.0,3.2256029,444,non_human_findings,-1,0
4606.0,942.0,3.225541,445,non_human_findings,-1,0
3342.0,4872.0,3.2245126,446,non_human_findings,-1,0
5293.0,2623.0,3.224453,447,non_human_findings,-1,0
2724.0,4944.0,3.2237127,448,non_human_findings,-1,0
4873.0,2057.0,3.222153,449,non_human_findings,-1,0
3374.0,1008.0,3.2217772,450,non_human_findings,-1,0
3595.0,1097.0,3.2216816,451,non_human_findings,-1,0
3948.0,0.0,3.2208998,452,non_human_findings,-1,0
975.0,2958.0,3.217121,453,non_human_findings,-1,0
3450.0,4780.0,3.2167437,454,non_human_findings,-1,0
2270.0,3604.0,3.2164829,455,non_human_findings,-1,0
3095.0,1695.0,3.2160013,456,non_human_findings,-1,0
4068.0,2607.0,3.2159228,457,non_human_findings,-1,0
2670.0,1410.0,3.2153137,458,non_human_findings,-1,0
2777.0,2635.0,3.2151675,459,non_human_findings,-1,0
127.0,4545.0,3.2147071,460,non_human_findings,-1,0
4158.0,4397.0,3.2145052,461,non_human_findings,-1,0
3147.0,2438.0,3.2107878,462,non_human_findings,-1,0
4174.0,2568.0,3.210519,463,non_human_findings,-1,0
2699.0,965.0,3.2092547,464,non_human_findings,-1,0
46.0,2067.0,3.208542,465,non_human_findings,-1,0
5219.0,3933.0,3.2078817,466,non_human_findings,-1,0
1826.0,3203.0,3.2077088,467,non_human_findings,-1,0
5912.0,3970.0,3.2069032,468,non_human_findings,-1,0
2907.0,3125.0,3.2059617,469,non_human_findings,-1,0
4249.0,5314.0,3.2058702,470,human_correct_label,20397,1
