cx,cy,score,rank,bucket,matched_ann_id,matched_category
4508.0,2764.0,5.4149094,357,non_human_findings,-1,0
5829.0,5107.0,5.412796,358,non_human_findings,-1,0
2842.0,1884.0,5.4127183,359,human_correct_label,20390,1
2010.0,3522.0,5.412557,360,non_human_findings,-1,0
3020.0,3192.0,5.412451,361,non_human_findings,-1,0
2272.0,3618.0,5.410216,362,non_human_findings,-1,0
2408.0,3729.0,5.409926,363,non_human_findings,-1,0
1849.0,2563.0,5.408287,364,non_human_findings,-1,0
2788.0,2633.0,5.4068375,365,non_human_findings,-1,0
3359.0,4123.0,5.40271,366,non_human_findings,-1,0
4041.0,713.0,5.4026723,367,human_correct_label,20337,1
4474.0,148.0,5.402647,368,non_human_findings,-1,0
3340.0,5118.0,5.402124,369,non_human_findings,-1,0
4255.0,330.0,5.3990183,370,non_human_findings,-1,0
3886.0,675.0,5.396675,371,non_human_findings,-1,0
6419.0,4066.0,5.391665,372,non_human_findings,-1,0
325.0,4473.0,5.3891478,373,non_human_findings,-1,0
2550.0,3900.0,5.388908,374,non_human_findings,-1,0
3071.0,4425.0,5.383247,375,non_human_findings,-1,0
1264.0,3177.0,5.3786054,376,non_human_findings,-1,0
1979.0,4134.0,5.3780875,377,non_human_findings,-1,0
2135.0,1959.0,5.377989,378,non_human_findings,-1,0
2094.0,3262.0,5.377119,379,non_human_findings,-1,0
3492.0,2211.0,5.372949,380,non_human_findings,-1,0
5907.0,2640.0,5.3724337,381,non_human_findings,-1,0
2150.0,3090.0,5.371831,382,non_human_findings,-1,0
4413.0,720.0,5.370501,383,non_human_findings,-1,0
3863.0,3506.0,5.37041,384,non_human_findings,-1,0
4083.0,2607.0,5.367426,385,non_human_findings,-1,0
5276.0,2374.0,5.3667755,386,non_human_findings,-1,0
4913.0,1889.0,5.365355,387,non_human_findings,-1,0
2898.0,851.0,5.364802,388,non_human_findings,-1,0
2373.0,3690.0,5.363235,389,non_human_findings,-1,0
1726.0,5169.0,5.363022,390,non_human_findings,-1,0
5347.0,1924.0,5.359739,391,non_human_findings,-1,0
3268.0,3892.0,5.357916,392,non_human_findings,-1,0
5567.0,5091.0,5.357334,393,non_human_findings,-1,0
3298.0,4074.0,5.356464,394,human_correct_label,20374,1
1930.0,4960.0,5.35523,395,non_human_findings,-1,0
3939.0,2619.0,5.3542004,396,non_human_findings,-1,0
3301.0,3662.0,5.3491635,397,non_human_findings,-1,0
963.0,1776.0,5.3473253,398,non_human_findings,-1,0
2144.0,4589.0,5.34381,399,non_human_findings,-1,0
4659.0,2631.0,5.339336,400,non_human_findings,-1,0
2919.0,4102.0,5.339328,401,non_human_findings,-1,0
2639.0,3217.0,5.335985,402,non_human_findings,-1,0
3392.0,3246.0,5.335589,403,non_human_findings,-1,0
3789.0,3463.0,5.334337,404,non_human_findings,-1,0
4177.0,1891.0,5.33231,405,non_human_findings,-1,0
3982.0,3022.0,5.3319435,406,non_human_findings,-1,0
4229.0,2949.0,5.3300257,407,non_human_findings,-1,0
3610.0,455.0,5.329489,408,human_correct_label,20333,1
2664.0,3743.0,5.328766,409,non_human_findings,-1,0
1423.0,1175.0,5.3243213,410,non_human_findings,-1,0
2727.0,4933.0,5.322271,411,non_human_findings,-1,0
3803.0,3130.0,5.321992,412,non_human_findings,-1,0
4293.0,2532.0,5.319265,413,non_human_findings,-1,0
3471.0,4387.0,5.318841,414,non_human_findings,-1,0
960.0,2394.0,5.3177466,415,non_human_findings,-1,0
1844.0,2868.0,5.316193,416,non_human_findings,-1,0
4301.0,3562.0,5.3077054,417,non_human_findings,-1,0
2420.0,589.0,5.3071156,418,non_human_findings,-1,0
764.0,2746.0,5.30693,419,non_human_findings,-1,0
3148.0,2875.0,5.306424,420,non_human_findings,-1,0
3048.0,3998.0,5.304317,421,non_human_findings,-1,0
2108.0,4329.0,5.300331,422,non_human_findings,-1,0
2594.0,2784.0,5.2991056,423,non_human_findings,-1,0
778.0,3039.0,5.2978935,424,non_human_findings,-1,0
3766.0,5395.0,5.296029,425,non_human_findings,-1,0
3118.0,327.0,5.280066,426,non_human_findings,-1,0
1836.0,3464.0,5.279735,427,non_human_findings,-1,0
4869.0,5089.0,5.278287,428,non_human_findings,-1,0
1104.0,2269.0,5.277739,429,non_human_findings,-1,0
3072.0,3882.0,5.2734547,430,non_human_findings,-1,0
5316.0,3411.0,5.2720447,431,non_human_findings,-1,0
1928.0,3084.0,5.271894,432,non_human_findings,-1,0
3738.0,1964.0,5.27167,433,non_human_findings,-1,0
1171.0,2855.0,5.271434,434,non_human_findings,-1,0
2919.0,4513.0,5.2707877,435,human_correct_label,20375,1
3367.0,651.0,5.2706814,436,non_human_findings,-1,0
5176.0,3226.0,5.2705736,437,non_human_findings,-1,0
1200.0,5374.0,5.266493,438,non_human_findings,-1,0
715.0,5391.0,5.263314,439,non_human_findings,-1,0
4546.0,5382.0,5.2623215,440,non_human_findings,-1,0
4246.0,2813.0,5.2611475,441,non_human_findings,-1,0
3136.0,2535.0,5.257717,442,non_human_findings,-1,0
4306.0,46.0,5.256246,443,non_human_findings,-1,0
3764.0,65.0,5.2548027,444,non_human_findings,-1,0
5543.0,2703.0,5.2520413,445,non_human_findings,-1,0
4756.0,259.0,5.2509327,446,non_human_findings,-1,0
2058.0,3379.0,5.2480965,447,non_human_findings,-1,0
3422.0,528.0,5.2454057,448,non_human_findings,-1,0
3921.0,1983.0,5.244111,449,human_rejected_label,20350,2
3612.0,4853.0,5.2392006,450,non_human_findings,-1,0
3360.0,1012.0,5.234217,451,non_human_findings,-1,0
5111.0,3733.0,5.2332635,452,non_human_findings,-1,0
1982.0,3421.0,5.231477,453,non_human_findings,-1,0
5147.0,3720.0,5.2303257,454,non_human_findings,-1,0
79.0,4310.0,5.2283244,455,non_human_findings,-1,0
2512.0,2858.0,5.2267714,456,non_human_findings,-1,0
3403.0,77.0,5.225746,457,non_human_findings,-1,0
5776.0,4437.0,5.2199144,458,non_human_findings,-1,0
2517.0,3194.0,5.2196546,459,non_human_findings,-1,0
1709.0,3716.0,5.217364,460,non_human_findings,-1,0
2623.0,3450.0,5.2161655,461,non_human_findings,-1,0
3449.0,2029.0,5.2140284,462,non_human_findings,-1,0
1973.0,3955.0,5.2136245,463,human_correct_label,20368,1
2353.0,5382.0,5.213451,464,non_human_findings,-1,0
5962.0,2716.0,5.2128835,465,non_human_findings,-1,0
3551.0,892.0,5.2116375,466,non_human_findings,-1,0
1976.0,3080.0,5.2102,467,non_human_findings,-1,0
2425.0,2510.0,5.2080693,468,non_human_findings,-1,0
1848.0,3736.0,5.206122,469,non_human_findings,-1,0
2855.0,3177.0,5.2048364,470,non_human_findings,-1,0
687.0,4964.0,5.203389,471,non_human_findings,-1,0
945.0,3898.0,5.202567,472,non_human_findings,-1,0
2863.0,3448.0,5.202,473,non_human_findings,-1,0
2805.0,1503.0,5.1998696,474,non_human_findings,-1,0
