cx,cy,score,rank,bucket,matched_ann_id,matched_category
2899.0,3966.0,10.685781,150,non_human_findings,-1,0
3451.0,3890.0,10.68236,151,non_human_findings,-1,0
3643.0,3513.0,10.662415,152,non_human_findings,-1,0
2919.0,4520.0,10.642625,153,human_correct_label,20375,1
5381.0,1905.0,10.632236,154,non_human_findings,-1,0
1926.0,3334.0,10.621384,155,non_human_findings,-1,0
1887.0,3701.0,10.585213,156,non_human_findings,-1,0
3541.0,39.0,10.583541,157,non_human_findings,-1,0
2190.0,3730.0,10.579964,158,non_human_findings,-1,0
4166.0,5243.0,10.578138,159,non_human_findings,-1,0
2432.0,1962.0,10.522656,160,non_human_findings,-1,0
3695.0,2078.0,10.519111,161,non_human_findings,-1,0
3711.0,4257.0,10.514963,162,non_human_findings,-1,0
3298.0,4067.0,10.510895,163,human_correct_label,20374,1
4602.0,1086.0,10.508012,164,non_human_findings,-1,0
2408.0,3722.0,10.5031595,165,non_human_findings,-1,0
2450.0,4975.0,10.499936,166,human_correct_label,20382,1
3451.0,2022.0,10.4991865,167,non_human_findings,-1,0
4179.0,4366.0,10.498926,168,non_human_findings,-1,0
2324.0,4488.0,10.496148,169,non_human_findings,-1,0
4071.0,3057.0,10.494564,170,non_human_findings,-1,0
3855.0,5271.0,10.471175,171,non_human_findings,-1,0
5087.0,762.0,10.469545,172,non_human_findings,-1,0
3940.0,2984.0,10.467401,173,non_human_findings,-1,0
2626.0,2790.0,10.463139,174,non_human_findings,-1,0
4635.0,4750.0,10.459715,175,human_correct_label,20388,1
2696.0,5099.0,10.454965,176,non_human_findings,-1,0
3164.0,1114.0,10.444628,177,non_human_findings,-1,0
3334.0,660.0,10.436906,178,non_human_findings,-1,0
4026.0,3007.0,10.425083,179,non_human_findings,-1,0
3141.0,4620.0,10.413918,180,non_human_findings,-1,0
3126.0,1191.0,10.40768,181,non_human_findings,-1,0
1796.0,4078.0,10.402767,182,non_human_findings,-1,0
3384.0,3575.0,10.394124,183,non_human_findings,-1,0
2627.0,1912.0,10.389638,184,non_human_findings,-1,0
2853.0,1891.0,10.382508,185,human_correct_label,20390,1
2277.0,3169.0,10.379075,186,non_human_findings,-1,0
711.0,5395.0,10.36419,187,non_human_findings,-1,0
4528.0,30.0,10.347426,188,non_human_findings,-1,0
4870.0,5145.0,10.346574,189,non_human_findings,-1,0
3219.0,3958.0,10.335199,190,non_human_findings,-1,0
786.0,5006.0,10.325994,191,non_human_findings,-1,0
5048.0,3576.0,10.298583,192,non_human_findings,-1,0
2439.0,5370.0,10.295562,193,non_human_findings,-1,0
3282.0,1262.0,10.290275,194,non_human_findings,-1,0
3361.0,1002.0,10.284285,195,non_human_findings,-1,0
4932.0,703.0,10.283436,196,human_correct_label,20334,1
4954.0,4534.0,10.273775,197,non_human_findings,-1,0
4691.0,3771.0,10.262361,198,non_human_findings,-1,0
2049.0,3235.0,10.259616,199,non_human_findings,-1,0
1910.0,2557.0,10.251646,200,non_human_findings,-1,0
4881.0,5098.0,10.24726,201,non_human_findings,-1,0
2715.0,965.0,10.245713,202,non_human_findings,-1,0
3126.0,1030.0,10.236866,203,non_human_findings,-1,0
4932.0,107.0,10.231789,204,non_human_findings,-1,0
4353.0,3333.0,10.226213,205,non_human_findings,-1,0
3821.0,4482.0,10.224993,206,human_correct_label,20370,1
3130.0,3798.0,10.211004,207,non_human_findings,-1,0
2638.0,3219.0,10.2001,208,non_human_findings,-1,0
3428.0,4822.0,10.193683,209,non_human_findings,-1,0
3394.0,3394.0,10.174907,210,non_human_findings,-1,0
2557.0,3369.0,10.159368,211,non_human_findings,-1,0
1846.0,2869.0,10.144848,212,non_human_findings,-1,0
1888.0,3119.0,10.138989,213,human_rejected_label,20394,2
1920.0,4289.0,10.136371,214,non_human_findings,-1,0
3871.0,3706.0,10.120295,215,non_human_findings,-1,0
3791.0,3467.0,10.118605,216,non_human_findings,-1,0
3778.0,1564.0,10.11165,217,non_human_findings,-1,0
3863.0,3021.0,10.106736,218,non_human_findings,-1,0
2564.0,2931.0,10.091703,219,human_rejected_label,20360,2
1835.0,2756.0,10.081786,220,non_human_findings,-1,0
4066.0,2876.0,10.078486,221,human_rejected_label,20395,2
2051.0,2816.0,10.068684,222,non_human_findings,-1,0
1710.0,5041.0,10.061232,223,non_human_findings,-1,0
3091.0,537.0,10.060002,224,non_human_findings,-1,0
2024.0,4423.0,10.040881,225,non_human_findings,-1,0
4710.0,4742.0,10.039474,226,non_human_findings,-1,0
1833.0,4319.0,10.034544,227,non_human_findings,-1,0
4104.0,3033.0,10.026677,228,non_human_findings,-1,0
2133.0,4475.0,10.023837,229,non_human_findings,-1,0
1888.0,4775.0,10.022387,230,non_human_findings,-1,0
3349.0,1983.0,10.018738,231,non_human_findings,-1,0
3146.0,1895.0,10.017134,232,non_human_findings,-1,0
3487.0,785.0,10.0142765,233,non_human_findings,-1,0
4251.0,5294.0,10.014019,234,human_correct_label,20397,1
2512.0,2498.0,10.008291,235,non_human_findings,-1,0
2626.0,2650.0,10.004956,236,non_human_findings,-1,0
2048.0,2676.0,10.003934,237,non_human_findings,-1,0
2347.0,4001.0,9.9821005,238,non_human_findings,-1,0
5249.0,565.0,9.982033,239,non_human_findings,-1,0
4331.0,565.0,9.979918,240,non_human_findings,-1,0
1746.0,3764.0,9.979343,241,non_human_findings,-1,0
2137.0,3983.0,9.97021,242,non_human_findings,-1,0
2799.0,2418.0,9.956882,243,non_human_findings,-1,0
3452.0,1735.0,9.9494915,244,non_human_findings,-1,0
5486.0,1573.0,9.947544,245,non_human_findings,-1,0
3459.0,206.0,9.9462595,246,non_human_findings,-1,0
1774.0,3355.0,9.934397,247,non_human_findings,-1,0
4913.0,319.0,9.926282,248,non_human_findings,-1,0
2330.0,2448.0,9.925259,249,non_human_findings,-1,0
2374.0,3687.0,9.918457,250,non_human_findings,-1,0
3792.0,4429.0,9.916246,251,non_human_findings,-1,0
1803.0,5311.0,9.914906,252,non_human_findings,-1,0
1752.0,3554.0,9.913773,253,non_human_findings,-1,0
3791.0,630.0,9.911868,254,non_human_findings,-1,0
2219.0,2198.0,9.911785,255,non_human_findings,-1,0
2613.0,4381.0,9.909548,256,non_human_findings,-1,0
3952.0,2486.0,9.899882,257,non_human_findings,-1,0
2951.0,1391.0,9.897223,258,non_human_findings,-1,0
3662.0,985.0,9.891787,259,non_human_findings,-1,0
3655.0,636.0,9.88574,260,non_human_findings,-1,0
3691.0,2155.0,9.876902,261,non_human_findings,-1,0
3730.0,2.0,9.876016,262,non_human_findings,-1,0
4388.0,3373.0,9.866951,263,non_human_findings,-1,0
3012.0,5306.0,9.865033,264,non_human_findings,-1,0
1909.0,2745.0,9.859603,265,non_human_findings,-1,0
2859.0,3449.0,9.856424,266,non_human_findings,-1,0
2057.0,3375.0,9.84635,267,non_human_findings,-1,0
4909.0,30.0,9.843121,268,non_human_findings,-1,0
2008.0,5296.0,9.838644,269,non_human_findings,-1,0
2812.0,3303.0,9.837396,270,non_human_findings,-1,0
3320.0,1006.0,9.831618,271,non_human_findings,-1,0
3235.0,583.0,9.8242035,272,non_human_findings,-1,0
3259.0,654.0,9.815631,273,non_human_findings,-1,0
4822.0,4326.0,9.800896,274,non_human_findings,-1,0
2688.0,1316.0,9.792205,275,non_human_findings,-1,0
3755.0,3251.0,9.788289,276,non_human_findings,-1,0
3632.0,3075.0,9.784646,277,non_human_findings,-1,0
5386.0,2553.0,9.776109,278,non_human_findings,-1,0
4237.0,426.0,9.775952,279,non_human_findings,-1,0
3610.0,453.0,9.77591,280,human_correct_label,20333,1
1773.0,5071.0,9.774027,281,non_human_findings,-1,0
3834.0,1733.0,9.764886,282,non_human_findings,-1,0
2298.0,2219.0,9.757909,283,non_human_findings,-1,0
2716.0,2470.0,9.756461,284,non_human_findings,-1,0
2128.0,3153.0,9.746244,285,non_human_findings,-1,0
2026.0,4224.0,9.745219,286,non_human_findings,-1,0
4918.0,1888.0,9.742875,287,non_human_findings,-1,0
5212.0,3100.0,9.737755,288,non_human_findings,-1,0
4395.0,162.0,9.733781,289,non_human_findings,-1,0
4939.0,4574.0,9.733623,290,non_human_findings,-1,0
2338.0,2343.0,9.727378,291,non_human_findings,-1,0
4471.0,143.0,9.723404,292,non_human_findings,-1,0
2667.0,3332.0,9.718613,293,non_human_findings,-1,0
3522.0,3977.0,9.707391,294,non_human_findings,-1,0
2104.0,3375.0,9.696874,295,non_human_findings,-1,0
1860.0,4487.0,9.695506,296,non_human_findings,-1,0
4860.0,2053.0,9.687334,297,non_human_findings,-1,0
2321.0,2925.0,9.685478,298,non_human_findings,-1,0
1840.0,2827.0,9.682532,299,non_human_findings,-1,0
4674.0,3566.0,9.681276,300,non_human_findings,-1,0
2895.0,4772.0,9.678928,301,human_correct_label,20376,1
2702.0,1270.0,9.67037,302,non_human_findings,-1,0
2790.0,2155.0,9.662447,303,non_human_findings,-1,0
2577.0,1661.0,9.66055,304,non_human_findings,-1,0
3983.0,2825.0,9.653516,305,non_human_findings,-1,0
3275.0,1967.0,9.637175,306,non_human_findings,-1,0
2539.0,2447.0,9.621741,307,non_human_findings,-1,0
3113.0,1702.0,9.6213665,308,non_human_findings,-1,0
2752.0,3270.0,9.618205,309,non_human_findings,-1,0
2244.0,2296.0,9.616053,310,non_human_findings,-1,0
1873.0,2465.0,9.613963,311,non_human_findings,-1,0
3968.0,1962.0,9.613008,312,non_human_findings,-1,0
3145.0,554.0,9.612744,313,non_human_findings,-1,0
3938.0,53.0,9.607697,314,non_human_findings,-1,0
1263.0,3183.0,9.60361,315,non_human_findings,-1,0
5077.0,3487.0,9.583583,316,non_human_findings,-1,0
3856.0,701.0,9.572117,317,non_human_findings,-1,0
2118.0,4319.0,9.560882,318,non_human_findings,-1,0
5129.0,822.0,9.560267,319,non_human_findings,-1,0
3937.0,108.0,9.558104,320,non_human_findings,-1,0
2214.0,1704.0,9.552652,321,non_human_findings,-1,0
2271.0,1523.0,9.55241,322,non_human_findings,-1,0
3839.0,4423.0,9.551112,323,non_human_findings,-1,0
3337.0,4856.0,9.5477295,324,non_human_findings,-1,0
3598.0,624.0,9.538564,325,non_human_findings,-1,0
3046.0,2464.0,9.536237,326,non_human_findings,-1,0
3135.0,4302.0,9.534904,327,non_human_findings,-1,0
2754.0,1230.0,9.5331335,328,non_human_findings,-1,0
3518.0,2497.0,9.53121,329,non_human_findings,-1,0
2667.0,1200.0,9.531202,330,non_human_findings,-1,0
3643.0,143.0,9.524939,331,non_human_findings,-1,0
4164.0,2186.0,9.500159,332,non_human_findings,-1,0
5232.0,2322.0,9.499191,333,non_human_findings,-1,0
4692.0,2949.0,9.492406,334,human_correct_label,20353,1
2100.0,3904.0,9.486339,335,non_human_findings,-1,0
1694.0,3666.0,9.482724,336,non_human_findings,-1,0
2788.0,3879.0,9.480416,337,non_human_findings,-1,0
140.0,4494.0,9.471404,338,non_human_findings,-1,0
3894.0,32.0,9.4625,339,non_human_findings,-1,0
4708.0,3634.0,9.46187,340,non_human_findings,-1,0
1972.0,3191.0,9.459757,341,non_human_findings,-1,0
2130.0,1956.0,9.459086,342,non_human_findings,-1,0
3908.0,5091.0,9.455817,343,non_human_findings,-1,0
2119.0,4543.0,9.455223,344,non_human_findings,-1,0
2758.0,2268.0,9.449706,345,non_human_findings,-1,0
327.0,4453.0,9.44919,346,non_human_findings,-1,0
3517.0,1038.0,9.448112,347,non_human_findings,-1,0
4305.0,3564.0,9.445785,348,non_human_findings,-1,0
3960.0,2301.0,9.444198,349,non_human_findings,-1,0
3790.0,4253.0,9.443644,350,non_human_findings,-1,0
3100.0,2938.0,9.441364,351,non_human_findings,-1,0
2313.0,2414.0,9.439722,352,non_human_findings,-1,0
2049.0,1952.0,9.433286,353,non_human_findings,-1,0
4535.0,2938.0,9.425536,354,non_human_findings,-1,0
4569.0,4883.0,9.421438,355,non_human_findings,-1,0
5070.0,3920.0,9.417076,356,non_human_findings,-1,0
2380.0,1827.0,9.414468,357,non_human_findings,-1,0
3795.0,3580.0,9.402185,358,non_human_findings,-1,0
3889.0,1655.0,9.396826,359,human_correct_label,20345,1
3704.0,4778.0,9.395486,360,non_human_findings,-1,0
3252.0,3711.0,9.391701,361,non_human_findings,-1,0
1721.0,5174.0,9.38317,362,non_human_findings,-1,0
3063.0,2924.0,9.38117,363,non_human_findings,-1,0
3629.0,2853.0,9.378438,364,non_human_findings,-1,0
1775.0,3817.0,9.376704,365,non_human_findings,-1,0
1849.0,3741.0,9.376122,366,non_human_findings,-1,0
3008.0,490.0,9.375479,367,non_human_findings,-1,0
1742.0,3824.0,9.371606,368,non_human_findings,-1,0
2166.0,1711.0,9.343995,369,non_human_findings,-1,0
3716.0,119.0,9.316866,370,non_human_findings,-1,0
4313.0,1892.0,9.312776,371,non_human_findings,-1,0
4725.0,3375.0,9.309882,372,non_human_findings,-1,0
3290.0,3700.0,9.308234,373,non_human_findings,-1,0
4145.0,4877.0,9.306578,374,non_human_findings,-1,0
490.0,3265.0,9.30559,375,non_human_findings,-1,0
2514.0,1350.0,9.29866,376,non_human_findings,-1,0
2037.0,3899.0,9.297566,377,non_human_findings,-1,0
3270.0,588.0,9.294844,378,non_human_findings,-1,0
3799.0,3735.0,9.290918,379,non_human_findings,-1,0
2936.0,952.0,9.284771,380,non_human_findings,-1,0
2276.0,2188.0,9.283864,381,non_human_findings,-1,0
2358.0,4090.0,9.280091,382,non_human_findings,-1,0
3902.0,4218.0,9.278812,383,non_human_findings,-1,0
5024.0,3173.0,9.277826,384,non_human_findings,-1,0
4619.0,3733.0,9.274274,385,non_human_findings,-1,0
3738.0,2138.0,9.274227,386,non_human_findings,-1,0
2314.0,4059.0,9.264832,387,non_human_findings,-1,0
3204.0,226.0,9.264377,388,non_human_findings,-1,0
2397.0,1664.0,9.262157,389,non_human_findings,-1,0
2066.0,4130.0,9.256735,390,non_human_findings,-1,0
4944.0,735.0,9.250985,391,non_human_findings,-1,0
4020.0,2642.0,9.248869,392,non_human_findings,-1,0
3527.0,72.0,9.247914,393,non_human_findings,-1,0
4889.0,1434.0,9.24335,394,human_rejected_label,20341,2
3487.0,2936.0,9.23949,395,non_human_findings,-1,0
1372.0,2191.0,9.237425,396,non_human_findings,-1,0
5329.0,2402.0,9.230569,397,non_human_findings,-1,0
2355.0,3574.0,9.226316,398,non_human_findings,-1,0
2653.0,2366.0,9.220372,399,non_human_findings,-1,0
3297.0,635.0,9.219811,400,non_human_findings,-1,0
2696.0,4981.0,9.2175,401,non_human_findings,-1,0
4560.0,4421.0,9.217111,402,non_human_findings,-1,0
3192.0,4089.0,9.215927,403,non_human_findings,-1,0
3268.0,3898.0,9.20849,404,non_human_findings,-1,0
1822.0,2997.0,9.20168,405,non_human_findings,-1,0
1864.0,4198.0,9.201329,406,non_human_findings,-1,0
4863.0,1669.0,9.196137,407,non_human_findings,-1,0
4496.0,1287.0,9.193397,408,non_human_findings,-1,0
7148.0,3278.0,9.185262,409,non_human_findings,-1,0
3727.0,2574.0,9.184096,410,non_human_findings,-1,0
2944.0,4844.0,9.182565,411,non_human_findings,-1,0
1745.0,3686.0,9.173475,412,non_human_findings,-1,0
2722.0,1375.0,9.169162,413,non_human_findings,-1,0
4090.0,1033.0,9.167115,414,non_human_findings,-1,0
2775.0,956.0,9.166122,415,non_human_findings,-1,0
3385.0,719.0,9.164912,416,non_human_findings,-1,0
3838.0,4286.0,9.160878,417,non_human_findings,-1,0
2856.0,4600.0,9.15935,418,non_human_findings,-1,0
2574.0,2188.0,9.14931,419,non_human_findings,-1,0
4573.0,3765.0,9.124936,420,non_human_findings,-1,0
2496.0,2921.0,9.122969,421,non_human_findings,-1,0
2216.0,4135.0,9.120767,422,non_human_findings,-1,0
3234.0,351.0,9.120693,423,non_human_findings,-1,0
4123.0,3971.0,9.118001,424,non_human_findings,-1,0
3453.0,75.0,9.114402,425,non_human_findings,-1,0
3802.0,3771.0,9.114118,426,non_human_findings,-1,0
2245.0,2247.0,9.110604,427,non_human_findings,-1,0
3969.0,1780.0,9.109075,428,non_human_findings,-1,0
1849.0,2567.0,9.105261,429,non_human_findings,-1,0
2032.0,4387.0,9.104673,430,non_human_findings,-1,0
5280.0,2946.0,9.100367,431,non_human_findings,-1,0
1906.0,2294.0,9.093613,432,non_human_findings,-1,0
4628.0,367.0,9.0926285,433,non_human_findings,-1,0
5839.0,5100.0,9.089154,434,non_human_findings,-1,0
4665.0,3106.0,9.086569,435,non_human_findings,-1,0
3829.0,1465.0,9.079357,436,non_human_findings,-1,0
2809.0,1511.0,9.075875,437,non_human_findings,-1,0
1869.0,3666.0,9.074038,438,non_human_findings,-1,0
4149.0,2790.0,9.073616,439,non_human_findings,-1,0
5278.0,2375.0,9.073315,440,non_human_findings,-1,0
2674.0,3929.0,9.073246,441,non_human_findings,-1,0
2580.0,1578.0,9.07189,442,non_human_findings,-1,0
3449.0,4938.0,9.067085,443,non_human_findings,-1,0
3399.0,136.0,9.060723,444,non_human_findings,-1,0
5249.0,3085.0,9.056862,445,non_human_findings,-1,0
1968.0,5044.0,9.053275,446,non_human_findings,-1,0
3521.0,3746.0,9.052434,447,non_human_findings,-1,0
1972.0,3085.0,9.044888,448,non_human_findings,-1,0
2762.0,1466.0,9.039289,449,non_human_findings,-1,0
1997.0,3648.0,9.032406,450,non_human_findings,-1,0
2941.0,5030.0,9.028243,451,non_human_findings,-1,0
2507.0,3202.0,9.025009,452,non_human_findings,-1,0
4025.0,2880.0,9.023587,453,non_human_findings,-1,0
740.0,3005.0,9.022859,454,non_human_findings,-1,0
5244.0,3940.0,9.019919,455,non_human_findings,-1,0
4953.0,4057.0,9.009548,456,human_correct_label,20380,1
5107.0,3585.0,9.0085,457,non_human_findings,-1,0
4010.0,1045.0,9.008274,458,human_rejected_label,20346,2
4115.0,998.0,9.002144,459,non_human_findings,-1,0
2357.0,3259.0,8.999196,460,non_human_findings,-1,0
3602.0,186.0,8.9962,461,non_human_findings,-1,0
3005.0,2059.0,8.992328,462,non_human_findings,-1,0
3624.0,4048.0,8.991586,463,non_human_findings,-1,0
3113.0,3616.0,8.99021,464,non_human_findings,-1,0
3188.0,2735.0,8.9780855,465,non_human_findings,-1,0
4689.0,1646.0,8.97692,466,non_human_findings,-1,0
3220.0,4884.0,8.974837,467,non_human_findings,-1,0
4289.0,3710.0,8.971969,468,non_human_findings,-1,0
4864.0,4010.0,8.971875,469,non_human_findings,-1,0
6057.0,3382.0,8.971302,470,non_human_findings,-1,0
3596.0,2005.0,8.9694605,471,non_human_findings,-1,0
1862.0,2718.0,8.969355,472,non_human_findings,-1,0
3398.0,1144.0,8.96811,473,non_human_findings,-1,0
2765.0,2915.0,8.967897,474,non_human_findings,-1,0
2658.0,3742.0,8.964474,475,non_human_findings,-1,0
2268.0,3540.0,8.959945,476,non_human_findings,-1,0
6344.0,4405.0,8.958845,477,non_human_findings,-1,0
2485.0,3033.0,8.955698,478,non_human_findings,-1,0
2385.0,2193.0,8.953167,479,non_human_findings,-1,0
3511.0,3052.0,8.951805,480,non_human_findings,-1,0
4105.0,2904.0,8.950371,481,non_human_findings,-1,0
