cx,cy,score,rank,bucket,matched_ann_id,matched_category
3080.0,4246.0,1.0914857,116,non_human_findings,-1,0
3344.0,354.0,1.0911309,117,non_human_findings,-1,0
2130.0,178.0,1.0907742,118,non_human_findings,-1,0
4149.0,2930.0,1.0905252,119,non_human_findings,-1,0
6446.0,481.0,1.0902841,120,human_correct_label,6275,1
1843.0,4896.0,1.0897694,121,non_human_findings,-1,0
6047.0,92.0,1.0893267,122,non_human_findings,-1,0
2905.0,1177.0,1.0885974,123,human_rejected_label,6283,2
5044.0,4104.0,1.0884361,124,non_human_findings,-1,0
3697.0,2031.0,1.0882643,125,non_human_findings,-1,0
6080.0,2692.0,1.0876614,126,non_human_findings,-1,0
1752.0,4666.0,1.0872059,127,non_human_findings,-1,0
2275.0,3872.0,1.0870731,128,non_human_findings,-1,0
2564.0,322.0,1.0860701,129,non_human_findings,-1,0
1769.0,4184.0,1.0860695,130,non_human_findings,-1,0
2936.0,3230.0,1.085127,131,non_human_findings,-1,0
3105.0,2420.0,1.0850027,132,non_human_findings,-1,0
3618.0,571.0,1.0848703,133,non_human_findings,-1,0
2866.0,1356.0,1.084787,134,non_human_findings,-1,0
4826.0,669.0,1.0842272,135,human_rejected_label,6271,2
5224.0,4384.0,1.0841352,136,non_human_findings,-1,0
4858.0,2695.0,1.0833472,137,non_human_findings,-1,0
4715.0,1338.0,1.0824732,138,non_human_findings,-1,0
2287.0,903.0,1.081827,139,non_human_findings,-1,0
3899.0,3218.0,1.0809889,140,non_human_findings,-1,0
4951.0,1440.0,1.0799218,141,non_human_findings,-1,0
5766.0,1739.0,1.0782087,142,non_human_findings,-1,0
5400.0,1543.0,1.0774957,143,human_correct_label,6287,1
1637.0,4219.0,1.0765594,144,non_human_findings,-1,0
4290.0,3302.0,1.0765281,145,non_human_findings,-1,0
2207.0,2559.0,1.0759746,146,human_rejected_label,6312,2
3328.0,4749.0,1.0756786,147,non_human_findings,-1,0
5155.0,3565.0,1.0751873,148,non_human_findings,-1,0
3400.0,2149.0,1.0711174,149,non_human_findings,-1,0
2818.0,3595.0,1.0710078,150,non_human_findings,-1,0
4857.0,1786.0,1.0709119,151,non_human_findings,-1,0
4991.0,3482.0,1.0706996,152,non_human_findings,-1,0
3564.0,653.0,1.0705507,153,non_human_findings,-1,0
3518.0,3214.0,1.0702071,154,non_human_findings,-1,0
4214.0,78.0,1.0697082,155,non_human_findings,-1,0
5511.0,4825.0,1.0696676,156,non_human_findings,-1,0
3067.0,4294.0,1.0694904,157,non_human_findings,-1,0
4703.0,358.0,1.0693966,158,non_human_findings,-1,0
3413.0,3170.0,1.0692779,159,non_human_findings,-1,0
3813.0,2027.0,1.0692136,160,non_human_findings,-1,0
5505.0,2935.0,1.0683346,161,non_human_findings,-1,0
2830.0,3494.0,1.0682273,162,non_human_findings,-1,0
3615.0,1485.0,1.0675112,163,non_human_findings,-1,0
3584.0,107.0,1.0670795,164,non_human_findings,-1,0
3657.0,4765.0,1.0669185,165,non_human_findings,-1,0
6146.0,2828.0,1.066682,166,non_human_findings,-1,0
3861.0,1754.0,1.0662763,167,non_human_findings,-1,0
3774.0,1904.0,1.0662477,168,non_human_findings,-1,0
3106.0,4929.0,1.0659913,169,non_human_findings,-1,0
2944.0,3417.0,1.0653496,170,non_human_findings,-1,0
3293.0,4772.0,1.0652431,171,non_human_findings,-1,0
3515.0,1106.0,1.0636805,172,non_human_findings,-1,0
2279.0,2677.0,1.0627265,173,non_human_findings,-1,0
6112.0,4585.0,1.0627104,174,non_human_findings,-1,0
1422.0,3218.0,1.0625337,175,non_human_findings,-1,0
952.0,1456.0,1.0625205,176,non_human_findings,-1,0
6437.0,3297.0,1.0625036,177,non_human_findings,-1,0
1264.0,3141.0,1.0623351,178,non_human_findings,-1,0
3081.0,4745.0,1.0608181,179,non_human_findings,-1,0
3754.0,209.0,1.0594759,180,non_human_findings,-1,0
5570.0,623.0,1.0594635,181,non_human_findings,-1,0
5664.0,3864.0,1.059031,182,non_human_findings,-1,0
4949.0,4567.0,1.0587394,183,non_human_findings,-1,0
4093.0,2742.0,1.0580387,184,non_human_findings,-1,0
2625.0,637.0,1.057432,185,human_rejected_label,6255,2
702.0,642.0,1.0569601,186,non_human_findings,-1,0
1216.0,1716.0,1.056884,187,non_human_findings,-1,0
1463.0,1260.0,1.0568191,188,non_human_findings,-1,0
1621.0,1377.0,1.0564715,189,non_human_findings,-1,0
6538.0,2173.0,1.0563598,190,non_human_findings,-1,0
2704.0,4580.0,1.055381,191,non_human_findings,-1,0
4236.0,1185.0,1.055007,192,non_human_findings,-1,0
2576.0,278.0,1.0533816,193,non_human_findings,-1,0
5775.0,3374.0,1.0532082,194,non_human_findings,-1,0
3318.0,1130.0,1.0530354,195,non_human_findings,-1,0
6156.0,4519.0,1.0521126,196,non_human_findings,-1,0
5752.0,4321.0,1.0519736,197,non_human_findings,-1,0
873.0,1165.0,1.0509845,198,non_human_findings,-1,0
3723.0,3773.0,1.0508722,199,non_human_findings,-1,0
4989.0,2895.0,1.0505543,200,non_human_findings,-1,0
4923.0,4484.0,1.0502928,201,non_human_findings,-1,0
4321.0,4260.0,1.0502391,202,non_human_findings,-1,0
4364.0,4397.0,1.0490549,203,non_human_findings,-1,0
3786.0,1025.0,1.0489513,204,non_human_findings,-1,0
3432.0,3390.0,1.0487874,205,non_human_findings,-1,0
4440.0,3358.0,1.0484378,206,non_human_findings,-1,0
3036.0,1684.0,1.0484147,207,non_human_findings,-1,0
1119.0,4652.0,1.0483949,208,non_human_findings,-1,0
1897.0,3948.0,1.0483739,209,non_human_findings,-1,0
4989.0,3078.0,1.047716,210,non_human_findings,-1,0
6131.0,1768.0,1.0474976,211,human_correct_label,6292,1
5539.0,546.0,1.0474646,212,non_human_findings,-1,0
1986.0,4591.0,1.0469761,213,non_human_findings,-1,0
4876.0,3246.0,1.046389,214,non_human_findings,-1,0
1085.0,3433.0,1.0463789,215,non_human_findings,-1,0
1234.0,1250.0,1.044981,216,non_human_findings,-1,0
4201.0,318.0,1.0449796,217,non_human_findings,-1,0
1647.0,4464.0,1.044724,218,non_human_findings,-1,0
2110.0,470.0,1.0447234,219,human_correct_label,6249,1
3555.0,2578.0,1.0444719,220,non_human_findings,-1,0
1572.0,3222.0,1.0442961,221,non_human_findings,-1,0
4699.0,641.0,1.0442531,222,non_human_findings,-1,0
3794.0,849.0,1.0440229,223,human_correct_label,6261,1
2742.0,2814.0,1.0438318,224,non_human_findings,-1,0
4740.0,1930.0,1.0437789,225,non_human_findings,-1,0
5341.0,2430.0,1.0437397,226,non_human_findings,-1,0
3269.0,4053.0,1.0432129,227,non_human_findings,-1,0
6096.0,2509.0,1.0429045,228,non_human_findings,-1,0
5781.0,2131.0,1.0424894,229,non_human_findings,-1,0
462.0,3773.0,1.0422889,230,non_human_findings,-1,0
6015.0,2501.0,1.0419638,231,non_human_findings,-1,0
3644.0,3510.0,1.0414635,232,non_human_findings,-1,0
3157.0,3915.0,1.0407352,233,non_human_findings,-1,0
4948.0,3770.0,1.0399156,234,non_human_findings,-1,0
2997.0,2253.0,1.0392574,235,human_correct_label,6310,1
3400.0,4425.0,1.0391271,236,non_human_findings,-1,0
3404.0,4866.0,1.0390521,237,non_human_findings,-1,0
3654.0,3193.0,1.037866,238,non_human_findings,-1,0
3182.0,1689.0,1.0377882,239,non_human_findings,-1,0
5983.0,3427.0,1.0376997,240,non_human_findings,-1,0
4193.0,4026.0,1.037337,241,non_human_findings,-1,0
5095.0,1774.0,1.0373019,242,non_human_findings,-1,0
5102.0,3101.0,1.0371041,243,non_human_findings,-1,0
3645.0,541.0,1.0369778,244,non_human_findings,-1,0
1318.0,4310.0,1.0369302,245,non_human_findings,-1,0
5298.0,3415.0,1.0362341,246,non_human_findings,-1,0
5791.0,2334.0,1.0362061,247,non_human_findings,-1,0
6110.0,2953.0,1.0360254,248,non_human_findings,-1,0
1430.0,3339.0,1.0357295,249,non_human_findings,-1,0
2978.0,982.0,1.0353675,250,non_human_findings,-1,0
3963.0,1394.0,1.0352477,251,non_human_findings,-1,0
4921.0,3556.0,1.0352077,252,non_human_findings,-1,0
3705.0,2076.0,1.0349137,253,non_human_findings,-1,0
3392.0,4897.0,1.034333,254,non_human_findings,-1,0
6440.0,2862.0,1.0341775,255,non_human_findings,-1,0
3900.0,3338.0,1.0338053,256,non_human_findings,-1,0
5402.0,413.0,1.0336927,257,non_human_findings,-1,0
5034.0,2440.0,1.0334457,258,non_human_findings,-1,0
3226.0,4564.0,1.0334377,259,non_human_findings,-1,0
3739.0,1790.0,1.0333478,260,non_human_findings,-1,0
3894.0,1632.0,1.033337,261,non_human_findings,-1,0
3783.0,3573.0,1.0332216,262,non_human_findings,-1,0
2047.0,4389.0,1.0326624,263,non_human_findings,-1,0
6461.0,3874.0,1.0325106,264,non_human_findings,-1,0
6146.0,4685.0,1.0321605,265,non_human_findings,-1,0
4252.0,1981.0,1.0311352,266,non_human_findings,-1,0
4383.0,1722.0,1.0305805,267,non_human_findings,-1,0
5118.0,3038.0,1.0303438,268,non_human_findings,-1,0
3918.0,668.0,1.0295411,269,non_human_findings,-1,0
3271.0,3151.0,1.0295243,270,non_human_findings,-1,0
4842.0,2822.0,1.0292088,271,non_human_findings,-1,0
1310.0,1671.0,1.0290738,272,non_human_findings,-1,0
6188.0,3271.0,1.028977,273,non_human_findings,-1,0
2445.0,437.0,1.0284214,274,non_human_findings,-1,0
3250.0,1510.0,1.0284059,275,non_human_findings,-1,0
6314.0,2538.0,1.0281779,276,non_human_findings,-1,0
5997.0,2394.0,1.0279359,277,non_human_findings,-1,0
5028.0,2654.0,1.0277297,278,non_human_findings,-1,0
2412.0,2259.0,1.0276834,279,non_human_findings,-1,0
5325.0,2681.0,1.0273097,280,non_human_findings,-1,0
3291.0,3439.0,1.0264764,281,non_human_findings,-1,0
4433.0,3587.0,1.0264107,282,non_human_findings,-1,0
4042.0,2571.0,1.026165,283,non_human_findings,-1,0
1432.0,2510.0,1.025947,284,non_human_findings,-1,0
1467.0,2661.0,1.0250494,285,human_correct_label,6299,1
1770.0,3993.0,1.0247676,286,non_human_findings,-1,0
2042.0,1271.0,1.0247269,287,non_human_findings,-1,0
3675.0,1024.0,1.0245174,288,non_human_findings,-1,0
1929.0,3044.0,1.0243107,289,non_human_findings,-1,0
3658.0,1688.0,1.024048,290,non_human_findings,-1,0
2353.0,1042.0,1.0237134,291,non_human_findings,-1,0
6534.0,3938.0,1.0236706,292,non_human_findings,-1,0
6062.0,3979.0,1.023532,293,non_human_findings,-1,0
6276.0,2337.0,1.0233214,294,non_human_findings,-1,0
4123.0,583.0,1.0231178,295,non_human_findings,-1,0
1698.0,4628.0,1.0229894,296,non_human_findings,-1,0
3684.0,3457.0,1.0229605,297,non_human_findings,-1,0
5584.0,3689.0,1.0228986,298,non_human_findings,-1,0
2935.0,1181.0,1.0225962,299,non_human_findings,-1,0
4551.0,329.0,1.0225389,300,non_human_findings,-1,0
5477.0,3354.0,1.0222452,301,non_human_findings,-1,0
3766.0,3604.0,1.0221426,302,non_human_findings,-1,0
1693.0,838.0,1.0218353,303,non_human_findings,-1,0
1204.0,1560.0,1.0217736,304,non_human_findings,-1,0
2529.0,4806.0,1.0214883,305,non_human_findings,-1,0
2088.0,1439.0,1.0214866,306,non_human_findings,-1,0
748.0,4549.0,1.0213388,307,non_human_findings,-1,0
4288.0,662.0,1.0208789,308,human_rejected_label,6266,2
1060.0,3176.0,1.0206382,309,non_human_findings,-1,0
2176.0,892.0,1.0205154,310,non_human_findings,-1,0
6050.0,4184.0,1.0204992,311,non_human_findings,-1,0
5760.0,4796.0,1.0200552,312,non_human_findings,-1,0
4739.0,1130.0,1.0198867,313,non_human_findings,-1,0
2769.0,4256.0,1.0190446,314,non_human_findings,-1,0
3225.0,3328.0,1.0187986,315,non_human_findings,-1,0
3032.0,2556.0,1.0186774,316,non_human_findings,-1,0
2855.0,4836.0,1.0186529,317,non_human_findings,-1,0
4099.0,2961.0,1.0186464,318,non_human_findings,-1,0
2680.0,4381.0,1.0185337,319,non_human_findings,-1,0
2651.0,803.0,1.0183413,320,human_correct_label,6254,1
3744.0,3326.0,1.0179527,321,non_human_findings,-1,0
6029.0,3378.0,1.0178849,322,human_rejected_label,6357,2
5565.0,3243.0,1.0178272,323,non_human_findings,-1,0
65.0,3451.0,1.0170606,324,non_human_findings,-1,0
3192.0,4754.0,1.0169996,325,non_human_findings,-1,0
1156.0,473.0,1.0169234,326,non_human_findings,-1,0
1494.0,2688.0,1.0164261,327,non_human_findings,-1,0
4572.0,1441.0,1.0162936,328,non_human_findings,-1,0
3474.0,195.0,1.0160013,329,non_human_findings,-1,0
6569.0,4548.0,1.0159403,330,human_rejected_label,6397,2
3073.0,2691.0,1.0155544,331,non_human_findings,-1,0
3131.0,4181.0,1.0155122,332,non_human_findings,-1,0
4768.0,3378.0,1.015484,333,non_human_findings,-1,0
2182.0,1888.0,1.0154058,334,non_human_findings,-1,0
2131.0,3991.0,1.0152705,335,non_human_findings,-1,0
2546.0,4684.0,1.0146202,336,non_human_findings,-1,0
3152.0,3453.0,1.0146005,337,non_human_findings,-1,0
4759.0,4470.0,1.0145295,338,non_human_findings,-1,0
5053.0,3332.0,1.0143012,339,non_human_findings,-1,0
2313.0,86.0,1.0141885,340,non_human_findings,-1,0
5619.0,3698.0,1.0140449,341,non_human_findings,-1,0
1468.0,3366.0,1.013158,342,non_human_findings,-1,0
4013.0,2475.0,1.0127391,343,non_human_findings,-1,0
6232.0,2234.0,1.012715,344,human_correct_label,6323,1
4739.0,4293.0,1.012096,345,non_human_findings,-1,0
5361.0,4913.0,1.0120041,346,non_human_findings,-1,0
4786.0,4625.0,1.0114893,347,non_human_findings,-1,0
4566.0,782.0,1.0113618,348,non_human_findings,-1,0
2001.0,4168.0,1.0113056,349,non_human_findings,-1,0
2772.0,4806.0,1.011299,350,non_human_findings,-1,0
3434.0,216.0,1.0111123,351,non_human_findings,-1,0
6097.0,350.0,1.0106094,352,non_human_findings,-1,0
2146.0,3367.0,1.0103152,353,non_human_findings,-1,0
5265.0,2111.0,1.0100288,354,non_human_findings,-1,0
3371.0,154.0,1.0096631,355,non_human_findings,-1,0
5125.0,3329.0,1.0086937,356,non_human_findings,-1,0
5946.0,1955.0,1.008028,357,non_human_findings,-1,0
3406.0,1995.0,1.0078201,358,non_human_findings,-1,0
2830.0,3677.0,1.0069187,359,non_human_findings,-1,0
4411.0,3173.0,1.0068698,360,non_human_findings,-1,0
6042.0,638.0,1.0068214,361,non_human_findings,-1,0
4844.0,3658.0,1.0065155,362,non_human_findings,-1,0
5440.0,2693.0,1.0065055,363,non_human_findings,-1,0
3203.0,3661.0,1.006341,364,non_human_findings,-1,0
731.0,4329.0,1.006139,365,non_human_findings,-1,0
4586.0,1772.0,1.0060527,366,non_human_findings,-1,0
2805.0,469.0,1.005856,367,non_human_findings,-1,0
2237.0,2524.0,1.0057428,368,non_human_findings,-1,0
6426.0,798.0,1.0056123,369,non_human_findings,-1,0
3748.0,2039.0,1.0049237,370,non_human_findings,-1,0
5893.0,1608.0,1.00492,371,non_human_findings,-1,0
5994.0,3395.0,1.004882,372,non_human_findings,-1,0
5254.0,4642.0,1.0047066,373,non_human_findings,-1,0
4126.0,4057.0,1.0046544,374,non_human_findings,-1,0
5414.0,2161.0,1.0046418,375,non_human_findings,-1,0
678.0,2559.0,1.0044352,376,non_human_findings,-1,0
5216.0,1295.0,1.0040864,377,non_human_findings,-1,0
6543.0,2588.0,1.0039947,378,non_human_findings,-1,0
3104.0,3459.0,1.0035244,379,non_human_findings,-1,0
4570.0,2611.0,1.0034198,380,human_correct_label,6318,1
3602.0,1695.0,1.0032605,381,non_human_findings,-1,0
2586.0,3408.0,1.0031023,382,non_human_findings,-1,0
4256.0,2732.0,1.003064,383,non_human_findings,-1,0
674.0,3035.0,1.0028442,384,non_human_findings,-1,0
6235.0,2408.0,1.0025752,385,non_human_findings,-1,0
2711.0,4318.0,1.0024426,386,non_human_findings,-1,0
1413.0,704.0,1.0023963,387,non_human_findings,-1,0
2205.0,3391.0,1.002209,388,non_human_findings,-1,0
4501.0,3265.0,1.0021955,389,non_human_findings,-1,0
2943.0,4310.0,1.0017663,390,non_human_findings,-1,0
3675.0,3250.0,1.0016031,391,non_human_findings,-1,0
5311.0,3344.0,1.0014881,392,non_human_findings,-1,0
2576.0,1532.0,1.0011132,393,non_human_findings,-1,0
5316.0,2641.0,1.0010121,394,non_human_findings,-1,0
2900.0,1986.0,1.0009352,395,non_human_findings,-1,0
4247.0,3561.0,1.0004843,396,non_human_findings,-1,0
5828.0,2958.0,1.0002025,397,non_human_findings,-1,0
4968.0,1244.0,1.0001553,398,non_human_findings,-1,0
6389.0,4118.0,0.9999527,399,non_human_findings,-1,0
1203.0,991.0,0.9994526,400,non_human_findings,-1,0
5813.0,4225.0,0.9991058,401,non_human_findings,-1,0
1335.0,998.0,0.99867415,402,non_human_findings,-1,0
2679.0,1931.0,0.9986331,403,non_human_findings,-1,0
3207.0,3491.0,0.99862254,404,non_human_findings,-1,0
5072.0,4836.0,0.9986048,405,non_human_findings,-1,0
2957.0,4852.0,0.9985116,406,non_human_findings,-1,0
3791.0,536.0,0.9984766,407,non_human_findings,-1,0
3254.0,2474.0,0.99828786,408,non_human_findings,-1,0
3235.0,3199.0,0.9981431,409,non_human_findings,-1,0
561.0,1874.0,0.9979664,410,non_human_findings,-1,0
3177.0,3477.0,0.9979446,411,non_human_findings,-1,0
4621.0,4273.0,0.9974803,412,non_human_findings,-1,0
1539.0,3287.0,0.9974085,413,non_human_findings,-1,0
2256.0,2841.0,0.9966061,414,non_human_findings,-1,0
3291.0,3747.0,0.9965584,415,non_human_findings,-1,0
5801.0,2166.0,0.9964895,416,non_human_findings,-1,0
3302.0,2714.0,0.99636686,417,non_human_findings,-1,0
3488.0,599.0,0.99631596,418,non_human_findings,-1,0
4134.0,4875.0,0.99629813,419,non_human_findings,-1,0
2980.0,3433.0,0.9962146,420,non_human_findings,-1,0
3344.0,2197.0,0.99613506,421,non_human_findings,-1,0
5003.0,1572.0,0.9961195,422,non_human_findings,-1,0
5019.0,3536.0,0.99607855,423,non_human_findings,-1,0
3432.0,2250.0,0.99567866,424,human_rejected_label,6314,2
3456.0,3719.0,0.9953987,425,non_human_findings,-1,0
1521.0,1251.0,0.9952168,426,non_human_findings,-1,0
4278.0,4296.0,0.99511313,427,non_human_findings,-1,0
6062.0,1617.0,0.99435234,428,non_human_findings,-1,0
3168.0,4181.0,0.9937618,429,non_human_findings,-1,0
3225.0,4793.0,0.9933202,430,non_human_findings,-1,0
6085.0,215.0,0.9932661,431,non_human_findings,-1,0
4367.0,2994.0,0.99298555,432,non_human_findings,-1,0
3796.0,2789.0,0.9928582,433,non_human_findings,-1,0
1515.0,3197.0,0.9927784,434,non_human_findings,-1,0
5601.0,2363.0,0.9927718,435,non_human_findings,-1,0
3350.0,787.0,0.9927443,436,non_human_findings,-1,0
2727.0,4011.0,0.9926653,437,non_human_findings,-1,0
5568.0,2724.0,0.9926433,438,non_human_findings,-1,0
4741.0,4188.0,0.99257773,439,human_rejected_label,6400,2
3813.0,3470.0,0.992561,440,non_human_findings,-1,0
6414.0,1491.0,0.9921601,441,non_human_findings,-1,0
4108.0,3875.0,0.99203473,442,non_human_findings,-1,0
4677.0,4147.0,0.9919272,443,non_human_findings,-1,0
5365.0,1043.0,0.99183595,444,non_human_findings,-1,0
3009.0,3855.0,0.9916249,445,non_human_findings,-1,0
2557.0,4425.0,0.9915953,446,non_human_findings,-1,0
4526.0,4308.0,0.99152833,447,non_human_findings,-1,0
1777.0,579.0,0.99137694,448,non_human_findings,-1,0
3112.0,2834.0,0.9912777,449,non_human_findings,-1,0
3188.0,808.0,0.9912321,450,non_human_findings,-1,0
1836.0,4177.0,0.99116886,451,non_human_findings,-1,0
1839.0,4642.0,0.991153,452,non_human_findings,-1,0
4268.0,4677.0,0.99085224,453,non_human_findings,-1,0
5434.0,1292.0,0.9908127,454,non_human_findings,-1,0
663.0,3968.0,0.9902389,455,non_human_findings,-1,0
5117.0,3074.0,0.9901866,456,human_correct_label,6348,1
3468.0,3611.0,0.9901508,457,non_human_findings,-1,0
1796.0,4433.0,0.99007696,458,non_human_findings,-1,0
1334.0,3501.0,0.990067,459,non_human_findings,-1,0
5078.0,2803.0,0.9894521,460,non_human_findings,-1,0
6218.0,1816.0,0.98926985,461,non_human_findings,-1,0
4144.0,1829.0,0.9890391,462,non_human_findings,-1,0
4295.0,3432.0,0.9889515,463,non_human_findings,-1,0
5652.0,3715.0,0.9886201,464,non_human_findings,-1,0
1592.0,4289.0,0.988354,465,human_rejected_label,6367,2
3811.0,3426.0,0.98796165,466,non_human_findings,-1,0
3573.0,1450.0,0.98779994,467,non_human_findings,-1,0
