cx,cy,score,rank,bucket,matched_ann_id,matched_category
1867.0,2425.0,11.4447975,83,non_human_findings,-1,0
3149.0,3388.0,11.430438,84,non_human_findings,-1,0
2580.0,1903.0,11.404985,85,non_human_findings,-1,0
5311.0,964.0,11.382427,86,human_rejected_label,20418,2
1893.0,3598.0,11.329424,87,non_human_findings,-1,0
1897.0,2364.0,11.278742,88,non_human_findings,-1,0
2893.0,2879.0,11.278221,89,non_human_findings,-1,0
1822.0,5242.0,11.259665,90,non_human_findings,-1,0
3807.0,4761.0,11.257941,91,non_human_findings,-1,0
5321.0,636.0,11.255891,92,non_human_findings,-1,0
1906.0,2254.0,11.254064,93,non_human_findings,-1,0
3404.0,73.0,11.247246,94,non_human_findings,-1,0
2092.0,3409.0,11.231855,95,human_correct_label,20355,1
1977.0,4243.0,11.2266445,96,non_human_findings,-1,0
2780.0,4990.0,11.217119,97,non_human_findings,-1,0
5224.0,359.0,11.210871,98,human_correct_label,20335,1
4979.0,1909.0,11.206016,99,non_human_findings,-1,0
4765.0,220.0,11.171679,100,non_human_findings,-1,0
3391.0,5083.0,11.162637,101,human_correct_label,20379,1
2033.0,4302.0,11.128214,102,non_human_findings,-1,0
3094.0,4476.0,11.099211,103,non_human_findings,-1,0
4422.0,1805.0,11.074942,104,non_human_findings,-1,0
3785.0,3508.0,11.064253,105,non_human_findings,-1,0
2650.0,1665.0,11.049498,106,human_correct_label,20343,1
1854.0,5377.0,11.024846,107,human_correct_label,20384,1
3889.0,3954.0,11.022926,108,non_human_findings,-1,0
2609.0,1767.0,10.988315,109,non_human_findings,-1,0
4645.0,68.0,10.934752,110,non_human_findings,-1,0
1757.0,4144.0,10.916709,111,non_human_findings,-1,0
1936.0,2622.0,10.867156,112,non_human_findings,-1,0
2080.0,3458.0,10.805584,113,non_human_findings,-1,0
2796.0,2700.0,10.802709,114,non_human_findings,-1,0
1876.0,4252.0,10.785852,115,non_human_findings,-1,0
3717.0,3918.0,10.761563,116,non_human_findings,-1,0
3394.0,3242.0,10.758972,117,non_human_findings,-1,0
4776.0,3310.0,10.74788,118,non_human_findings,-1,0
3223.0,2857.0,10.7461195,119,non_human_findings,-1,0
5300.0,2047.0,10.741767,120,non_human_findings,-1,0
2820.0,4169.0,10.728672,121,human_correct_label,20369,1
1913.0,3195.0,10.720066,122,non_human_findings,-1,0
2463.0,4340.0,10.718309,123,non_human_findings,-1,0
1818.0,3606.0,10.703628,124,non_human_findings,-1,0
2191.0,3732.0,10.660584,125,non_human_findings,-1,0
3812.0,3135.0,10.659258,126,non_human_findings,-1,0
2104.0,4095.0,10.63338,127,non_human_findings,-1,0
2629.0,4998.0,10.605542,128,non_human_findings,-1,0
1886.0,3704.0,10.605246,129,non_human_findings,-1,0
3182.0,1001.0,10.594829,130,non_human_findings,-1,0
2212.0,4363.0,10.594738,131,non_human_findings,-1,0
4600.0,1085.0,10.588686,132,non_human_findings,-1,0
2698.0,5100.0,10.553751,133,non_human_findings,-1,0
3836.0,354.0,10.549958,134,non_human_findings,-1,0
2194.0,2891.0,10.549293,135,non_human_findings,-1,0
5384.0,2592.0,10.536233,136,non_human_findings,-1,0
2071.0,4412.0,10.5183735,137,non_human_findings,-1,0
2407.0,3724.0,10.51633,138,non_human_findings,-1,0
3386.0,3576.0,10.510965,139,non_human_findings,-1,0
2127.0,3353.0,10.506232,140,non_human_findings,-1,0
2625.0,1911.0,10.5001,141,non_human_findings,-1,0
2452.0,4976.0,10.487292,142,human_correct_label,20382,1
2267.0,3325.0,10.474799,143,non_human_findings,-1,0
3140.0,4621.0,10.47034,144,non_human_findings,-1,0
1881.0,4107.0,10.457679,145,non_human_findings,-1,0
4167.0,5241.0,10.45558,146,non_human_findings,-1,0
3406.0,4938.0,10.445489,147,non_human_findings,-1,0
1944.0,4327.0,10.444594,148,non_human_findings,-1,0
3010.0,3816.0,10.428733,149,non_human_findings,-1,0
3450.0,3891.0,10.425363,150,non_human_findings,-1,0
3450.0,2024.0,10.424183,151,non_human_findings,-1,0
2920.0,4518.0,10.414337,152,human_correct_label,20375,1
5038.0,3585.0,10.399762,153,non_human_findings,-1,0
20.0,2047.0,10.384333,154,non_human_findings,-1,0
1797.0,4077.0,10.362903,155,non_human_findings,-1,0
2094.0,3265.0,10.362242,156,non_human_findings,-1,0
4930.0,106.0,10.361611,157,non_human_findings,-1,0
2050.0,3233.0,10.351641,158,non_human_findings,-1,0
2326.0,4489.0,10.35033,159,non_human_findings,-1,0
2154.0,2375.0,10.348994,160,non_human_findings,-1,0
2152.0,2626.0,10.348792,161,non_human_findings,-1,0
4872.0,5146.0,10.329551,162,non_human_findings,-1,0
2897.0,3965.0,10.321385,163,non_human_findings,-1,0
5088.0,760.0,10.302317,164,non_human_findings,-1,0
4065.0,2874.0,10.292402,165,human_rejected_label,20395,2
4934.0,702.0,10.289034,166,human_correct_label,20334,1
2624.0,2787.0,10.277681,167,non_human_findings,-1,0
3696.0,2080.0,10.272385,168,non_human_findings,-1,0
3297.0,4069.0,10.25921,169,human_correct_label,20374,1
1924.0,3335.0,10.23749,170,non_human_findings,-1,0
4036.0,2995.0,10.234657,171,non_human_findings,-1,0
4634.0,4752.0,10.230041,172,human_correct_label,20388,1
5383.0,1904.0,10.227796,173,non_human_findings,-1,0
3820.0,4480.0,10.225507,174,human_correct_label,20370,1
2275.0,3168.0,10.221823,175,non_human_findings,-1,0
2431.0,1964.0,10.211916,176,non_human_findings,-1,0
1912.0,2557.0,10.208618,177,non_human_findings,-1,0
3712.0,4259.0,10.207785,178,non_human_findings,-1,0
3532.0,35.0,10.206808,179,non_human_findings,-1,0
787.0,5008.0,10.19703,180,non_human_findings,-1,0
3856.0,5271.0,10.194399,181,non_human_findings,-1,0
4069.0,3056.0,10.191685,182,non_human_findings,-1,0
2160.0,4244.0,10.184229,183,non_human_findings,-1,0
3360.0,1004.0,10.182605,184,non_human_findings,-1,0
3872.0,3704.0,10.159672,185,non_human_findings,-1,0
1795.0,3766.0,10.1549635,186,non_human_findings,-1,0
1969.0,3958.0,10.15391,187,human_correct_label,20368,1
3641.0,3514.0,10.143842,188,non_human_findings,-1,0
4692.0,3769.0,10.139928,189,non_human_findings,-1,0
3220.0,3956.0,10.134203,190,non_human_findings,-1,0
5248.0,567.0,10.133803,191,non_human_findings,-1,0
2094.0,3373.0,10.132626,192,non_human_findings,-1,0
4352.0,3331.0,10.125308,193,non_human_findings,-1,0
3128.0,1029.0,10.099909,194,non_human_findings,-1,0
3129.0,3800.0,10.099397,195,non_human_findings,-1,0
2628.0,3211.0,10.098803,196,non_human_findings,-1,0
3865.0,3022.0,10.097674,197,non_human_findings,-1,0
1919.0,4291.0,10.096563,198,non_human_findings,-1,0
1996.0,3216.0,10.093947,199,non_human_findings,-1,0
3780.0,1564.0,10.092429,200,non_human_findings,-1,0
4530.0,31.0,10.072366,201,non_human_findings,-1,0
3334.0,659.0,10.06425,202,non_human_findings,-1,0
3283.0,1260.0,10.058004,203,non_human_findings,-1,0
4178.0,4365.0,10.038217,204,non_human_findings,-1,0
2557.0,3366.0,10.033504,205,non_human_findings,-1,0
1709.0,5043.0,10.016516,206,non_human_findings,-1,0
3474.0,4980.0,9.990188,207,non_human_findings,-1,0
2565.0,2931.0,9.986143,208,human_rejected_label,20360,2
3396.0,3393.0,9.976176,209,non_human_findings,-1,0
2436.0,5371.0,9.965459,210,non_human_findings,-1,0
3663.0,983.0,9.960804,211,non_human_findings,-1,0
4710.0,4744.0,9.947958,212,non_human_findings,-1,0
2514.0,2499.0,9.94418,213,non_human_findings,-1,0
4877.0,5084.0,9.931793,214,non_human_findings,-1,0
3938.0,2985.0,9.925761,215,non_human_findings,-1,0
1743.0,3733.0,9.910168,216,non_human_findings,-1,0
1801.0,5312.0,9.900425,217,non_human_findings,-1,0
3092.0,535.0,9.900147,218,non_human_findings,-1,0
3485.0,786.0,9.894097,219,non_human_findings,-1,0
3233.0,582.0,9.892483,220,non_human_findings,-1,0
2300.0,2222.0,9.883857,221,non_human_findings,-1,0
2852.0,1891.0,9.872326,222,human_correct_label,20390,1
1842.0,2826.0,9.871662,223,non_human_findings,-1,0
3011.0,5304.0,9.870488,224,non_human_findings,-1,0
4249.0,5294.0,9.8632765,225,human_correct_label,20397,1
3350.0,1981.0,9.860824,226,non_human_findings,-1,0
3955.0,2488.0,9.856087,227,non_human_findings,-1,0
4386.0,3370.0,9.84677,228,non_human_findings,-1,0
2861.0,3450.0,9.840513,229,non_human_findings,-1,0
1837.0,2757.0,9.832854,230,non_human_findings,-1,0
3733.0,1.0,9.83155,231,non_human_findings,-1,0
3689.0,2156.0,9.826567,232,non_human_findings,-1,0
712.0,5397.0,9.823643,233,non_human_findings,-1,0
2052.0,2815.0,9.817185,234,non_human_findings,-1,0
2132.0,4472.0,9.811927,235,non_human_findings,-1,0
1885.0,4775.0,9.810382,236,non_human_findings,-1,0
1889.0,3121.0,9.804186,237,human_rejected_label,20394,2
5211.0,3101.0,9.79927,238,non_human_findings,-1,0
4912.0,321.0,9.794939,239,non_human_findings,-1,0
3430.0,4822.0,9.785692,240,non_human_findings,-1,0
3128.0,1192.0,9.783967,241,non_human_findings,-1,0
3165.0,1116.0,9.783386,242,non_human_findings,-1,0
5384.0,2552.0,9.782848,243,non_human_findings,-1,0
2345.0,4002.0,9.763491,244,non_human_findings,-1,0
1835.0,4318.0,9.758592,245,non_human_findings,-1,0
4396.0,160.0,9.748444,246,non_human_findings,-1,0
2812.0,3305.0,9.742004,247,non_human_findings,-1,0
3452.0,1734.0,9.741013,248,non_human_findings,-1,0
3837.0,4425.0,9.739847,249,non_human_findings,-1,0
2219.0,2200.0,9.734697,250,non_human_findings,-1,0
3793.0,630.0,9.731498,251,non_human_findings,-1,0
4952.0,4533.0,9.724902,252,non_human_findings,-1,0
4917.0,1888.0,9.720739,253,non_human_findings,-1,0
3144.0,1896.0,9.717519,254,non_human_findings,-1,0
2799.0,2416.0,9.684555,255,non_human_findings,-1,0
3792.0,3466.0,9.677882,256,non_human_findings,-1,0
2050.0,2677.0,9.669776,257,non_human_findings,-1,0
3836.0,1734.0,9.65915,258,non_human_findings,-1,0
2718.0,964.0,9.649848,259,non_human_findings,-1,0
4675.0,3564.0,9.646651,260,non_human_findings,-1,0
2717.0,2468.0,9.632642,261,non_human_findings,-1,0
2023.0,4425.0,9.6282015,262,non_human_findings,-1,0
4824.0,4327.0,9.619384,263,non_human_findings,-1,0
3148.0,545.0,9.612015,264,non_human_findings,-1,0
1861.0,4485.0,9.590193,265,non_human_findings,-1,0
2126.0,3988.0,9.568614,266,non_human_findings,-1,0
2007.0,5294.0,9.56467,267,non_human_findings,-1,0
3797.0,3581.0,9.562062,268,non_human_findings,-1,0
1777.0,3353.0,9.559026,269,non_human_findings,-1,0
3517.0,3967.0,9.553327,270,non_human_findings,-1,0
2058.0,3377.0,9.544654,271,non_human_findings,-1,0
1911.0,2744.0,9.544128,272,non_human_findings,-1,0
3794.0,4429.0,9.5349045,273,non_human_findings,-1,0
1848.0,2870.0,9.534629,274,non_human_findings,-1,0
4890.0,1435.0,9.531977,275,human_rejected_label,20341,2
3652.0,634.0,9.530287,276,non_human_findings,-1,0
4239.0,427.0,9.5204115,277,non_human_findings,-1,0
2274.0,2187.0,9.515127,278,non_human_findings,-1,0
3257.0,654.0,9.510337,279,non_human_findings,-1,0
2628.0,2651.0,9.509395,280,non_human_findings,-1,0
5282.0,2947.0,9.505991,281,non_human_findings,-1,0
138.0,4494.0,9.496484,282,non_human_findings,-1,0
3455.0,75.0,9.493888,283,non_human_findings,-1,0
4534.0,2940.0,9.490847,284,non_human_findings,-1,0
2024.0,4225.0,9.489948,285,non_human_findings,-1,0
2686.0,1317.0,9.488408,286,non_human_findings,-1,0
5485.0,1575.0,9.487825,287,non_human_findings,-1,0
2613.0,4382.0,9.476263,288,non_human_findings,-1,0
5131.0,821.0,9.469164,289,non_human_findings,-1,0
2115.0,4320.0,9.468612,290,non_human_findings,-1,0
4942.0,736.0,9.468538,291,non_human_findings,-1,0
2129.0,3154.0,9.46359,292,non_human_findings,-1,0
3319.0,1006.0,9.458261,293,non_human_findings,-1,0
4106.0,3032.0,9.438602,294,non_human_findings,-1,0
1696.0,3667.0,9.43402,295,non_human_findings,-1,0
2952.0,1393.0,9.428707,296,non_human_findings,-1,0
3461.0,209.0,9.425011,297,non_human_findings,-1,0
2337.0,2342.0,9.418681,298,non_human_findings,-1,0
3075.0,2923.0,9.413332,299,non_human_findings,-1,0
3705.0,4776.0,9.409426,300,non_human_findings,-1,0
3935.0,107.0,9.408895,301,non_human_findings,-1,0
1262.0,3181.0,9.408272,302,non_human_findings,-1,0
2789.0,2153.0,9.403704,303,non_human_findings,-1,0
3717.0,117.0,9.400434,304,non_human_findings,-1,0
3136.0,4304.0,9.390544,305,non_human_findings,-1,0
2372.0,3688.0,9.388088,306,non_human_findings,-1,0
4858.0,2054.0,9.386133,307,non_human_findings,-1,0
3890.0,1654.0,9.381737,308,human_correct_label,20345,1
2243.0,2298.0,9.369112,309,non_human_findings,-1,0
2098.0,3905.0,9.367626,310,non_human_findings,-1,0
3115.0,1701.0,9.364777,311,non_human_findings,-1,0
4303.0,3565.0,9.354432,312,non_human_findings,-1,0
4695.0,2951.0,9.352531,313,human_correct_label,20353,1
2578.0,1662.0,9.35043,314,non_human_findings,-1,0
2117.0,4542.0,9.346816,315,non_human_findings,-1,0
1875.0,2467.0,9.344209,316,non_human_findings,-1,0
3857.0,703.0,9.339567,317,non_human_findings,-1,0
2316.0,4060.0,9.334537,318,non_human_findings,-1,0
3519.0,2496.0,9.333662,319,non_human_findings,-1,0
2037.0,3901.0,9.326923,320,non_human_findings,-1,0
2669.0,3333.0,9.324188,321,non_human_findings,-1,0
3291.0,3700.0,9.320582,322,non_human_findings,-1,0
3981.0,2826.0,9.31695,323,non_human_findings,-1,0
1775.0,5070.0,9.314924,324,non_human_findings,-1,0
4937.0,4573.0,9.311442,325,non_human_findings,-1,0
4709.0,3632.0,9.310264,326,non_human_findings,-1,0
4330.0,567.0,9.309898,327,non_human_findings,-1,0
1800.0,3716.0,9.304907,328,non_human_findings,-1,0
2542.0,2446.0,9.29834,329,non_human_findings,-1,0
3254.0,3710.0,9.297034,330,non_human_findings,-1,0
1952.0,4280.0,9.291476,331,non_human_findings,-1,0
3598.0,625.0,9.288369,332,non_human_findings,-1,0
2046.0,1953.0,9.28797,333,non_human_findings,-1,0
2576.0,2189.0,9.287533,334,non_human_findings,-1,0
3633.0,3076.0,9.280571,335,non_human_findings,-1,0
1848.0,3739.0,9.279823,336,non_human_findings,-1,0
4618.0,3735.0,9.272947,337,non_human_findings,-1,0
4570.0,4885.0,9.271014,338,non_human_findings,-1,0
329.0,4454.0,9.268562,339,non_human_findings,-1,0
3906.0,5090.0,9.267747,340,non_human_findings,-1,0
3966.0,1963.0,9.267072,341,non_human_findings,-1,0
2329.0,2446.0,9.263794,342,non_human_findings,-1,0
4146.0,4875.0,9.258254,343,non_human_findings,-1,0
2750.0,3272.0,9.254295,344,non_human_findings,-1,0
5068.0,3919.0,9.250566,345,non_human_findings,-1,0
3298.0,634.0,9.250058,346,non_human_findings,-1,0
2893.0,4773.0,9.242387,347,human_correct_label,20376,1
2669.0,1200.0,9.237894,348,non_human_findings,-1,0
4497.0,1289.0,9.231785,349,non_human_findings,-1,0
3193.0,4088.0,9.230029,350,non_human_findings,-1,0
1850.0,2566.0,9.226477,351,non_human_findings,-1,0
3642.0,144.0,9.223369,352,non_human_findings,-1,0
4469.0,141.0,9.22151,353,non_human_findings,-1,0
1752.0,3549.0,9.216487,354,non_human_findings,-1,0
3603.0,182.0,9.213157,355,non_human_findings,-1,0
4151.0,2791.0,9.207305,356,non_human_findings,-1,0
2213.0,1706.0,9.203404,357,non_human_findings,-1,0
1973.0,3190.0,9.200785,358,non_human_findings,-1,0
2319.0,2925.0,9.181328,359,non_human_findings,-1,0
3612.0,452.0,9.178671,360,human_correct_label,20333,1
3892.0,33.0,9.175897,361,non_human_findings,-1,0
3961.0,2303.0,9.165878,362,non_human_findings,-1,0
4164.0,2188.0,9.160517,363,non_human_findings,-1,0
3047.0,2462.0,9.15172,364,non_human_findings,-1,0
4911.0,31.0,9.136952,365,non_human_findings,-1,0
3337.0,4854.0,9.134131,366,non_human_findings,-1,0
3729.0,2573.0,9.121938,367,non_human_findings,-1,0
5330.0,2401.0,9.11822,368,non_human_findings,-1,0
2707.0,1259.0,9.117769,369,non_human_findings,-1,0
2745.0,2265.0,9.111263,370,non_human_findings,-1,0
4314.0,1894.0,9.108316,371,non_human_findings,-1,0
2809.0,1510.0,9.107999,372,non_human_findings,-1,0
502.0,3259.0,9.102682,373,non_human_findings,-1,0
1774.0,3819.0,9.100485,374,non_human_findings,-1,0
3837.0,4284.0,9.095617,375,non_human_findings,-1,0
1373.0,2192.0,9.093745,376,non_human_findings,-1,0
2476.0,3033.0,9.088915,377,non_human_findings,-1,0
2282.0,1520.0,9.086883,378,non_human_findings,-1,0
4828.0,361.0,9.083731,379,non_human_findings,-1,0
2723.0,1373.0,9.072886,380,non_human_findings,-1,0
2311.0,1900.0,9.07079,381,non_human_findings,-1,0
2360.0,4091.0,9.069483,382,non_human_findings,-1,0
2512.0,1351.0,9.063212,383,non_human_findings,-1,0
5105.0,3584.0,9.063005,384,non_human_findings,-1,0
2756.0,1231.0,9.05824,385,non_human_findings,-1,0
3905.0,4220.0,9.057136,386,non_human_findings,-1,0
2641.0,1785.0,9.056949,387,non_human_findings,-1,0
3754.0,3252.0,9.044561,388,non_human_findings,-1,0
1865.0,4196.0,9.037291,389,non_human_findings,-1,0
3270.0,586.0,9.036007,390,non_human_findings,-1,0
5837.0,5101.0,9.033881,391,non_human_findings,-1,0
2157.0,3087.0,9.029696,392,non_human_findings,-1,0
4572.0,3764.0,9.029631,393,non_human_findings,-1,0
3519.0,1038.0,9.027924,394,non_human_findings,-1,0
2338.0,2481.0,9.022114,395,non_human_findings,-1,0
3265.0,3899.0,9.017367,396,non_human_findings,-1,0
3631.0,2852.0,8.993345,397,non_human_findings,-1,0
2245.0,2245.0,8.990054,398,non_human_findings,-1,0
5077.0,3488.0,8.988957,399,non_human_findings,-1,0
3527.0,71.0,8.9849,400,non_human_findings,-1,0
2697.0,4983.0,8.980942,401,non_human_findings,-1,0
3010.0,489.0,8.974897,402,non_human_findings,-1,0
5253.0,1264.0,8.967922,403,non_human_findings,-1,0
7149.0,3277.0,8.963756,404,non_human_findings,-1,0
2356.0,3572.0,8.959364,405,non_human_findings,-1,0
2789.0,3881.0,8.952749,406,non_human_findings,-1,0
2508.0,3201.0,8.952297,407,non_human_findings,-1,0
3396.0,1143.0,8.950263,408,non_human_findings,-1,0
1868.0,3666.0,8.947842,409,non_human_findings,-1,0
2034.0,4386.0,8.942508,410,non_human_findings,-1,0
5042.0,3151.0,8.938267,411,non_human_findings,-1,0
4173.0,1891.0,8.936699,412,non_human_findings,-1,0
4724.0,3377.0,8.935776,413,non_human_findings,-1,0
2359.0,3261.0,8.934696,414,non_human_findings,-1,0
5276.0,2376.0,8.93414,415,non_human_findings,-1,0
3942.0,2617.0,8.930832,416,non_human_findings,-1,0
2652.0,2367.0,8.926863,417,non_human_findings,-1,0
2378.0,1826.0,8.926081,418,non_human_findings,-1,0
2064.0,4135.0,8.92394,419,non_human_findings,-1,0
3832.0,1466.0,8.923549,420,non_human_findings,-1,0
4961.0,83.0,8.918984,421,non_human_findings,-1,0
1973.0,2708.0,8.915497,422,non_human_findings,-1,0
1855.0,4160.0,8.914668,423,non_human_findings,-1,0
1810.0,3670.0,8.914289,424,non_human_findings,-1,0
3884.0,384.0,8.910828,425,non_human_findings,-1,0
4018.0,2642.0,8.909928,426,non_human_findings,-1,0
3451.0,5306.0,8.904208,427,non_human_findings,-1,0
5234.0,2323.0,8.903004,428,non_human_findings,-1,0
3920.0,1989.0,8.902526,429,human_rejected_label,20350,2
4236.0,3239.0,8.899975,430,non_human_findings,-1,0
2314.0,2416.0,8.89436,431,non_human_findings,-1,0
3232.0,349.0,8.889936,432,non_human_findings,-1,0
4860.0,2605.0,8.889393,433,non_human_findings,-1,0
2934.0,951.0,8.884324,434,non_human_findings,-1,0
4752.0,848.0,8.879857,435,non_human_findings,-1,0
1947.0,4759.0,8.871815,436,non_human_findings,-1,0
5242.0,3939.0,8.868094,437,non_human_findings,-1,0
3274.0,1969.0,8.865452,438,non_human_findings,-1,0
3448.0,4940.0,8.863499,439,non_human_findings,-1,0
3591.0,3618.0,8.862282,440,non_human_findings,-1,0
741.0,3005.0,8.860231,441,non_human_findings,-1,0
3624.0,4050.0,8.857639,442,non_human_findings,-1,0
2765.0,2913.0,8.854456,443,non_human_findings,-1,0
3740.0,2137.0,8.853042,444,non_human_findings,-1,0
2536.0,1291.0,8.848874,445,non_human_findings,-1,0
6987.0,3206.0,8.848467,446,non_human_findings,-1,0
3966.0,1382.0,8.844347,447,non_human_findings,-1,0
6345.0,4403.0,8.835442,448,non_human_findings,-1,0
2945.0,4846.0,8.834182,449,non_human_findings,-1,0
4102.0,2903.0,8.831186,450,non_human_findings,-1,0
1858.0,2725.0,8.824694,451,non_human_findings,-1,0
2364.0,3190.0,8.822226,452,non_human_findings,-1,0
3386.0,717.0,8.822221,453,non_human_findings,-1,0
4287.0,3709.0,8.821805,454,non_human_findings,-1,0
2166.0,1712.0,8.819528,455,non_human_findings,-1,0
1723.0,5173.0,8.815666,456,non_human_findings,-1,0
4560.0,2355.0,8.81442,457,non_human_findings,-1,0
3115.0,3615.0,8.814323,458,non_human_findings,-1,0
4406.0,4703.0,8.808747,459,non_human_findings,-1,0
2397.0,1665.0,8.80482,460,non_human_findings,-1,0
3521.0,3747.0,8.803613,461,non_human_findings,-1,0
1972.0,3084.0,8.803539,462,non_human_findings,-1,0
3394.0,141.0,8.801272,463,non_human_findings,-1,0
1936.0,4969.0,8.796427,464,non_human_findings,-1,0
1931.0,4475.0,8.787612,465,non_human_findings,-1,0
4132.0,1129.0,8.786686,466,non_human_findings,-1,0
3131.0,3434.0,8.785153,467,human_correct_label,20364,1
4690.0,1645.0,8.784081,468,non_human_findings,-1,0
5250.0,3087.0,8.780752,469,non_human_findings,-1,0
2058.0,3938.0,8.776874,470,non_human_findings,-1,0
2926.0,3220.0,8.773123,471,non_human_findings,-1,0
5131.0,309.0,8.771447,472,non_human_findings,-1,0
6058.0,3380.0,8.770713,473,non_human_findings,-1,0
2465.0,4580.0,8.76933,474,non_human_findings,-1,0
1957.0,5046.0,8.769046,475,non_human_findings,-1,0
3219.0,4886.0,8.766141,476,non_human_findings,-1,0
4346.0,2731.0,8.764872,477,non_human_findings,-1,0
2194.0,2172.0,8.758058,478,non_human_findings,-1,0
3965.0,1341.0,8.756919,479,non_human_findings,-1,0
2467.0,3846.0,8.746784,480,non_human_findings,-1,0
3940.0,50.0,8.746509,481,non_human_findings,-1,0
