check,label,n_gt,n_excluded,n_excluded_strict,excluded_ann_ids,passed,n_items,caps,n_seeds,n_distinct_ann,pool_size,n_distinct_streams,n_direct,n_filtered,file_name,seed_index,method,z
no_cap,301.tiff/disc_ccoeff_od,,,,,True,14300.0,(),,,,,,,,,,
no_cap,301.tiff/disc_ccoeff@matched,,,,,True,14300.0,(),,,,,,,,,,
no_cap,301.tiff/disc_ccoeff_normed,,,,,True,14614.0,(),,,,,,,,,,
no_cap,301.tiff/disc_ccoeff_normed_od,,,,,True,14614.0,(),,,,,,,,,,
no_cap,301.tiff/disc_ccoeff_normed@matched,,,,,True,14614.0,(),,,,,,,,,,
no_cap,301.tiff/pipeline_as_shipped,,,,,True,17683.0,(),,,,,,,,,,
no_cap,301.tiff/tm_ccoeff,,,,,True,16783.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff_od,,,,,True,16783.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff@matched,,,,,True,16783.0,(),,,,,,,,,,
no_cap,301.tiff/tm_ccoeff_normed,,,,,True,17180.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff_normed_od,,,,,True,17180.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff_normed@matched,,,,,True,16783.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_od,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native@matched,,,,,True,16783.0,(),,,,,,,,,,
no_cap,301.tiff/disc_ccoeff,,,,,True,14300.0,(),,,,,,,,,,
no_cap,301.tiff/disc_ccoeff_od,,,,,True,14300.0,(),,,,,,,,,,
no_cap,301.tiff/disc_ccoeff@matched,,,,,True,14300.0,(),,,,,,,,,,
no_cap,301.tiff/disc_ccoeff_normed,,,,,True,14614.0,(),,,,,,,,,,
no_cap,301.tiff/disc_ccoeff_normed_od,,,,,True,14614.0,(),,,,,,,,,,
no_cap,301.tiff/disc_ccoeff_normed@matched,,,,,True,14614.0,(),,,,,,,,,,
no_cap,301.tiff/pipeline_as_shipped,,,,,True,17696.0,(),,,,,,,,,,
distinct_seeds,301.tiff,,,,,True,,,5.0,5.0,162.0,5.0,,,,,,
no_cap,301.tiff/lookalike_ccoeff,,,,,True,15524.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/lookalike_ccoeff_od,,,,,True,15524.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/lookalike_ccoeff@matched,,,,,True,15524.0,(),,,,,,,,,,
no_cap,301.tiff/lookalike_ccoeff_normed,,,,,True,15936.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/lookalike_ccoeff_normed_od,,,,,True,15936.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/lookalike_ccoeff_normed@matched,,,,,True,15524.0,(),,,,,,,,,,
tissue_mask_covers_gt,201.tiff,67.0,0.0,0.0,,True,,,,,,,,,,,,
no_cap,201.tiff/tm_ccoeff,,,,,True,14330.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_od,,,,,True,14330.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed,,,,,True,14772.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed_od,,,,,True,14772.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_od,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff,,,,,True,12716.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_od,,,,,True,12716.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed,,,,,True,13109.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed_od,,,,,True,13109.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/pipeline_as_shipped,,,,,True,13961.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff,,,,,True,15218.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_od,,,,,True,15218.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed,,,,,True,15657.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed_od,,,,,True,15657.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_od,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff,,,,,True,12716.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_od,,,,,True,12716.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed,,,,,True,13109.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed_od,,,,,True,13109.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/pipeline_as_shipped,,,,,True,15742.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff,,,,,True,14685.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_od,,,,,True,14685.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed,,,,,True,15130.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed_od,,,,,True,15130.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_od,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff,,,,,True,12716.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_od,,,,,True,12716.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed,,,,,True,13109.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed_od,,,,,True,13109.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/pipeline_as_shipped,,,,,True,17094.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff,,,,,True,14105.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_od,,,,,True,14105.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed,,,,,True,14603.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed_od,,,,,True,14603.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_od,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff,,,,,True,12716.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_od,,,,,True,12716.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed,,,,,True,13109.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed_od,,,,,True,13109.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/pipeline_as_shipped,,,,,True,14972.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff,,,,,True,12910.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_od,,,,,True,12910.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed,,,,,True,13515.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed_od,,,,,True,13515.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_normed@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_od,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff,,,,,True,12716.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_od,,,,,True,12716.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed,,,,,True,13109.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed_od,,,,,True,13109.0,(),,,,,,,,,,
no_cap,201.tiff/disc_ccoeff_normed@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/pipeline_as_shipped,,,,,True,13172.0,(),,,,,,,,,,
distinct_seeds,201.tiff,,,,,True,,,5.0,5.0,7.0,5.0,,,,,,
no_cap,201.tiff/lookalike_ccoeff,,,,,True,14395.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/lookalike_ccoeff_od,,,,,True,14395.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/lookalike_ccoeff@matched,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/lookalike_ccoeff_normed,,,,,True,14964.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/lookalike_ccoeff_normed_od,,,,,True,14964.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/lookalike_ccoeff_normed@matched,,,,,True,12446.0,(),,,,,,,,,,
tissue_mask_covers_gt,202.tiff,44.0,0.0,0.0,,True,,,,,,,,,,,,
no_cap,202.tiff/tm_ccoeff,,,,,True,17164.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_od,,,,,True,17164.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff@matched,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed,,,,,True,17537.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed_od,,,,,True,17537.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed@matched,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_od,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native@matched,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff,,,,,True,12648.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_od,,,,,True,12648.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff@matched,,,,,True,12648.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed,,,,,True,13775.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed_od,,,,,True,13775.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed@matched,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/pipeline_as_shipped,,,,,True,16657.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff,,,,,True,14229.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_od,,,,,True,14229.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff@matched,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed,,,,,True,15132.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed_od,,,,,True,15132.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed@matched,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native,,,,,True,13440.0,(),,,,,,,,,,
