file_name,method,rank,cx,cy,score,angle,flip,scale,bucket,matched_ann_id,matched_category
301.tiff,find_and_suppress,53,5574.0,273.0,0.89969516,270.0,True,1.0,human_correct_label,14772,1
301.tiff,find_and_suppress,54,6177.0,2879.0,0.8990773,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,55,1095.0,4646.0,0.8983744,270.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,56,2777.0,4518.0,0.89798456,270.0,False,1.0,human_correct_label,14988,1
301.tiff,find_and_suppress,57,1533.0,1098.0,0.89797777,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,58,958.0,1262.0,0.89672947,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,59,1666.0,2103.0,0.8962439,270.0,True,1.0,human_correct_label,14839,1
301.tiff,find_and_suppress,60,3013.0,234.0,0.8961938,90.0,False,1.0,human_rejected_label,15048,2
301.tiff,find_and_suppress,61,2897.0,3199.0,0.8958928,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,62,5415.0,4444.0,0.89516234,90.0,True,1.0,human_correct_label,15014,1
301.tiff,find_and_suppress,63,999.0,2518.0,0.89499706,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,64,5747.0,3208.0,0.894476,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,65,755.0,2232.0,0.8941225,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,66,1505.0,141.0,0.89383394,270.0,False,1.0,human_correct_label,14733,1
301.tiff,find_and_suppress,67,4055.0,1982.0,0.89349556,270.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,68,1731.0,2845.0,0.8929806,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,69,3628.0,2501.0,0.8919659,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,70,5694.0,2581.0,0.8918389,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,71,5156.0,2023.0,0.8917591,90.0,False,1.0,human_correct_label,14867,1
301.tiff,find_and_suppress,72,6261.0,3919.0,0.891145,90.0,False,1.0,human_rejected_label,14971,2
301.tiff,find_and_suppress,73,5331.0,3226.0,0.8910493,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,74,638.0,2639.0,0.89048654,180.0,False,1.0,human_correct_label,14879,1
301.tiff,find_and_suppress,75,5990.0,1710.0,0.8902819,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,76,3870.0,4209.0,0.8900322,90.0,False,1.0,human_correct_label,15003,1
301.tiff,find_and_suppress,77,4213.0,2158.0,0.8889895,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,78,2305.0,2314.0,0.88883424,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,79,5799.0,4669.0,0.88871574,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,80,1165.0,2064.0,0.8885436,270.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,81,2241.0,4744.0,0.8884141,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,82,4528.0,161.0,0.8882853,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,83,4499.0,301.0,0.88814443,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,84,2387.0,2996.0,0.8879622,90.0,False,1.0,human_correct_label,14889,1
301.tiff,find_and_suppress,85,2280.0,1191.0,0.8878648,90.0,False,1.0,human_rejected_label,14801,2
301.tiff,find_and_suppress,86,4070.0,3396.0,0.8878639,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,87,2737.0,1309.0,0.887859,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,88,6090.0,4275.0,0.88755167,270.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,89,107.0,4367.0,0.88676196,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,90,96.0,142.0,0.88669866,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,91,494.0,778.0,0.8864022,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,92,3069.0,3308.0,0.8858874,270.0,False,1.0,human_correct_label,14947,1
301.tiff,find_and_suppress,93,1259.0,1873.0,0.8855452,270.0,False,1.0,human_correct_label,14836,1
301.tiff,find_and_suppress,94,1655.0,168.0,0.8848391,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,95,370.0,271.0,0.8846254,0.0,False,1.0,human_correct_label,14726,1
301.tiff,find_and_suppress,96,2897.0,3974.0,0.88446945,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,97,3903.0,2031.0,0.8844352,0.0,True,1.0,human_correct_label,14858,1
301.tiff,find_and_suppress,98,3849.0,491.0,0.88441783,180.0,True,1.0,human_correct_label,15027,1
301.tiff,find_and_suppress,99,2932.0,2735.0,0.8843696,0.0,False,1.0,human_correct_label,14897,1
301.tiff,find_and_suppress,100,655.0,1711.0,0.88417757,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,101,3479.0,1500.0,0.88406354,270.0,True,1.0,human_correct_label,14809,1
301.tiff,find_and_suppress,102,4453.0,2652.0,0.88386947,270.0,True,1.0,human_correct_label,14912,1
301.tiff,find_and_suppress,103,1171.0,2378.0,0.8838077,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,104,705.0,317.0,0.8834021,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,105,1510.0,588.0,0.88314945,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,106,4922.0,3230.0,0.8831411,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,107,4548.0,4015.0,0.8828432,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,108,6166.0,1312.0,0.8828306,180.0,True,1.0,human_correct_label,14825,1
301.tiff,find_and_suppress,109,2204.0,2600.0,0.88277715,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,110,4316.0,4283.0,0.8827178,270.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,111,6243.0,4020.0,0.8824816,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,112,4494.0,601.0,0.8822707,0.0,False,1.0,human_correct_label,14766,1
301.tiff,find_and_suppress,113,2523.0,2876.0,0.8822567,180.0,True,1.0,human_rejected_label,14899,2
301.tiff,find_and_suppress,114,5958.0,30.0,0.8820668,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,115,5816.0,3559.0,0.8820652,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,116,3567.0,2481.0,0.8815993,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,117,370.0,1179.0,0.8815499,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,118,2370.0,245.0,0.8813319,270.0,True,1.0,human_correct_label,14743,1
301.tiff,find_and_suppress,119,4398.0,4395.0,0.88083977,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,120,5433.0,1933.0,0.8807619,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,121,5232.0,4649.0,0.8805456,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,122,2772.0,303.0,0.88048655,270.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,123,5520.0,1692.0,0.88039345,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,124,4502.0,1540.0,0.8803337,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,125,5382.0,1739.0,0.87997526,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,126,3561.0,394.0,0.8797379,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,127,4420.0,4740.0,0.8796762,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,128,6292.0,3998.0,0.87948424,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,129,1312.0,2971.0,0.8791122,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,130,309.0,1771.0,0.8787291,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,131,2592.0,3127.0,0.8783686,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,132,4324.0,3284.0,0.8782039,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,133,2866.0,3262.0,0.8780897,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,134,4905.0,1383.0,0.8779336,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,135,2438.0,2885.0,0.87768626,0.0,True,1.0,human_correct_label,14888,1
301.tiff,find_and_suppress,136,1839.0,927.0,0.8775015,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,137,175.0,3658.0,0.8773276,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,138,2213.0,4193.0,0.8770108,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,139,5477.0,3562.0,0.8767101,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,140,6231.0,3907.0,0.8766748,270.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,141,556.0,2410.0,0.87656724,270.0,True,1.0,human_rejected_label,14886,2
301.tiff,find_and_suppress,142,3951.0,4727.0,0.87627786,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,143,3994.0,4325.0,0.8762432,90.0,True,1.0,human_correct_label,14999,1
301.tiff,find_and_suppress,144,6192.0,3969.0,0.8762137,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,145,843.0,3343.0,0.87607133,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,146,945.0,1667.0,0.8754994,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,147,4003.0,295.0,0.8753525,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,148,491.0,2198.0,0.8752748,180.0,True,1.0,human_correct_label,14837,1
301.tiff,find_and_suppress,149,5293.0,3156.0,0.8752172,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,150,4970.0,1455.0,0.8749589,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,151,2602.0,2058.0,0.8749175,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,152,6217.0,322.0,0.8746255,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,153,5014.0,4391.0,0.8743863,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,154,4639.0,3067.0,0.87425196,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,155,2570.0,2603.0,0.87420136,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,156,1530.0,3190.0,0.8741902,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,157,2240.0,4533.0,0.874061,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,158,4490.0,3514.0,0.87402624,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,159,72.0,1094.0,0.87390083,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,160,1117.0,4264.0,0.873858,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,161,178.0,2653.0,0.87369484,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,162,1871.0,3894.0,0.8736394,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,163,4938.0,4779.0,0.87289315,270.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,164,4341.0,4063.0,0.87273985,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,165,2496.0,366.0,0.87261623,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,166,5658.0,2496.0,0.8726068,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,167,2329.0,3679.0,0.8725237,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,168,3314.0,1766.0,0.87249595,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,169,5620.0,588.0,0.8724839,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,170,792.0,1516.0,0.8721259,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,171,6200.0,3489.0,0.87211245,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,172,6372.0,609.0,0.87189615,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,173,6392.0,201.0,0.87154245,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,174,4686.0,1203.0,0.871519,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,175,3588.0,1630.0,0.8713717,0.0,False,1.0,human_correct_label,14856,1
301.tiff,find_and_suppress,176,3303.0,501.0,0.87103885,180.0,False,1.0,human_correct_label,14761,1
301.tiff,find_and_suppress,177,4599.0,4491.0,0.8708986,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,178,2521.0,748.0,0.87087244,0.0,True,1.0,human_correct_label,14737,1
301.tiff,find_and_suppress,179,625.0,4760.0,0.87077713,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,180,1149.0,3054.0,0.8707296,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,181,5295.0,732.0,0.87071455,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,182,6295.0,917.0,0.8705978,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,183,4614.0,435.0,0.870502,180.0,False,1.0,human_correct_label,14764,1
301.tiff,find_and_suppress,184,2514.0,4596.0,0.87037694,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,185,2055.0,1960.0,0.8703274,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,186,5411.0,3539.0,0.87016755,90.0,True,1.0,human_correct_label,14963,1
301.tiff,find_and_suppress,187,5109.0,4449.0,0.870081,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,188,5084.0,1595.0,0.8700565,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,189,1953.0,559.0,0.8700403,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,190,994.0,2912.0,0.8698763,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,191,3153.0,2243.0,0.86979115,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,192,243.0,257.0,0.86976117,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,193,5909.0,1974.0,0.8696966,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,194,2954.0,1877.0,0.86943555,270.0,False,1.0,human_correct_label,14844,1
301.tiff,find_and_suppress,195,271.0,2099.0,0.86933464,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,196,5570.0,891.0,0.86925787,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,197,4539.0,4707.0,0.8692578,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,198,2170.0,3366.0,0.8690049,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,199,5066.0,3280.0,0.8689121,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,200,2280.0,3180.0,0.86884356,270.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,201,1059.0,1664.0,0.86875504,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,202,3151.0,1261.0,0.8687078,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,203,6134.0,3209.0,0.86854273,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,204,642.0,552.0,0.8684366,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,205,769.0,776.0,0.8684259,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,206,1706.0,3922.0,0.86832184,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,207,4097.0,1244.0,0.86826193,270.0,True,1.0,human_correct_label,14805,1
301.tiff,find_and_suppress,208,4895.0,3368.0,0.86804056,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,209,6134.0,221.0,0.86781996,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,210,219.0,387.0,0.86776495,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,211,5843.0,1973.0,0.86761016,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,212,3740.0,3381.0,0.8673463,0.0,False,1.0,human_correct_label,14952,1
301.tiff,find_and_suppress,213,4591.0,3173.0,0.867182,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,214,1973.0,3076.0,0.86701137,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,215,2574.0,3292.0,0.8666452,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,216,2445.0,251.0,0.86659807,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,217,3445.0,4747.0,0.86653805,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,218,1006.0,4250.0,0.866512,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,219,3048.0,1481.0,0.86645114,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,220,6404.0,847.0,0.8663561,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,221,4914.0,1968.0,0.8659918,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,222,2005.0,2473.0,0.86594963,90.0,False,1.0,human_rejected_label,14848,2
301.tiff,find_and_suppress,223,162.0,1464.0,0.86565024,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,224,6183.0,4141.0,0.86564094,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,225,992.0,3975.0,0.8652919,90.0,True,1.0,human_correct_label,14985,1
301.tiff,find_and_suppress,226,397.0,4099.0,0.865257,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,227,5822.0,3525.0,0.86505747,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,228,4989.0,3667.0,0.8649078,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,229,4192.0,4192.0,0.8648641,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,230,1413.0,23.0,0.86482775,270.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,231,4664.0,4153.0,0.8648129,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,232,336.0,2728.0,0.8645205,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,233,3281.0,2807.0,0.8644282,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,234,6249.0,2466.0,0.864386,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,235,6200.0,4213.0,0.8640311,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,236,1909.0,4244.0,0.863973,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,237,335.0,1723.0,0.86390024,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,238,3228.0,1246.0,0.8638597,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,239,5091.0,4162.0,0.86380225,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,240,129.0,1822.0,0.8637579,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,241,5329.0,2263.0,0.8637507,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,242,3192.0,1262.0,0.8637221,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,243,1134.0,162.0,0.8636473,270.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,244,2747.0,3720.0,0.86353433,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,245,3024.0,3786.0,0.8634987,270.0,True,1.0,human_rejected_label,14954,2
301.tiff,find_and_suppress,246,1328.0,2365.0,0.8634139,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,247,4374.0,1470.0,0.86323595,270.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,248,5397.0,3193.0,0.8631703,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,249,1165.0,2134.0,0.8629328,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,250,2425.0,3557.0,0.8629163,270.0,True,1.0,human_correct_label,14938,1
301.tiff,find_and_suppress,251,4070.0,1474.0,0.8628192,90.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,252,3590.0,84.0,0.86280113,180.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,253,115.0,4629.0,0.8627578,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,254,3837.0,875.0,0.86268723,0.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,255,1685.0,125.0,0.8625563,0.0,True,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,256,2840.0,1058.0,0.86237276,180.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,257,6078.0,2630.0,0.86236614,90.0,False,1.0,non_human_findings,-1,0
301.tiff,find_and_suppress,258,491.0,4478.0,0.86216277,180.0,False,1.0,non_human_findings,-1,0
