check,severity,file_name,seed_index,condition,passed,detail
budget_delivered,halt,410.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,425.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,425.tiff,0,hem_rect_fill,True,n_detections=99
budget_delivered,halt,425.tiff,1,default_51,True,n_detections=96
budget_delivered,halt,425.tiff,1,hem_rect_fill,True,n_detections=96
budget_delivered,halt,425.tiff,2,default_51,True,n_detections=98
budget_delivered,halt,425.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,435.tiff,0,default_51,True,n_detections=96
budget_delivered,halt,435.tiff,0,hem_rect_fill,True,n_detections=99
budget_delivered,halt,435.tiff,1,default_51,True,n_detections=98
budget_delivered,halt,435.tiff,1,hem_rect_fill,True,n_detections=98
budget_delivered,halt,435.tiff,2,default_51,True,n_detections=98
budget_delivered,halt,435.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,462.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,462.tiff,0,hem_rect_fill,True,n_detections=99
budget_delivered,halt,462.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,462.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,462.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,462.tiff,2,hem_rect_fill,True,n_detections=98
budget_delivered,halt,499.tiff,0,default_51,True,n_detections=98
budget_delivered,halt,499.tiff,0,hem_rect_fill,True,n_detections=98
budget_delivered,halt,499.tiff,1,default_51,True,n_detections=97
budget_delivered,halt,499.tiff,1,hem_rect_fill,True,n_detections=98
budget_delivered,halt,499.tiff,2,default_51,True,n_detections=95
budget_delivered,halt,499.tiff,2,hem_rect_fill,True,n_detections=95
budget_delivered,halt,013.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,013.tiff,0,hem_rect_fill,True,n_detections=99
budget_delivered,halt,013.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,013.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,013.tiff,2,default_51,True,n_detections=98
budget_delivered,halt,013.tiff,2,hem_rect_fill,True,n_detections=98
budget_delivered,halt,094.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,094.tiff,0,hem_rect_fill,True,n_detections=99
budget_delivered,halt,094.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,094.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,094.tiff,2,default_51,True,n_detections=95
budget_delivered,halt,094.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,007.tiff,0,default_51,True,n_detections=98
budget_delivered,halt,007.tiff,0,hem_rect_fill,True,n_detections=98
budget_delivered,halt,007.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,007.tiff,1,hem_rect_fill,True,n_detections=98
budget_delivered,halt,007.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,007.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,072.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,072.tiff,0,hem_rect_fill,True,n_detections=99
budget_delivered,halt,072.tiff,1,default_51,True,n_detections=98
budget_delivered,halt,072.tiff,1,hem_rect_fill,True,n_detections=98
budget_delivered,halt,072.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,072.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,100.tiff,0,default_51,True,n_detections=97
budget_delivered,halt,100.tiff,0,hem_rect_fill,True,n_detections=97
budget_delivered,halt,100.tiff,1,default_51,True,n_detections=98
budget_delivered,halt,100.tiff,1,hem_rect_fill,True,n_detections=98
budget_delivered,halt,100.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,100.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,123.tiff,0,default_51,True,n_detections=94
budget_delivered,halt,123.tiff,0,hem_rect_fill,True,n_detections=93
budget_delivered,halt,123.tiff,1,default_51,True,n_detections=97
budget_delivered,halt,123.tiff,1,hem_rect_fill,True,n_detections=97
budget_delivered,halt,123.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,123.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,128.tiff,0,default_51,True,n_detections=81
budget_delivered,halt,128.tiff,0,hem_rect_fill,True,n_detections=84
budget_delivered,halt,128.tiff,1,default_51,True,n_detections=97
budget_delivered,halt,128.tiff,1,hem_rect_fill,True,n_detections=96
budget_delivered,halt,128.tiff,2,default_51,True,n_detections=97
budget_delivered,halt,128.tiff,2,hem_rect_fill,True,n_detections=97
budget_delivered,halt,529.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,529.tiff,0,hem_rect_fill,True,n_detections=99
budget_delivered,halt,529.tiff,1,default_51,True,n_detections=98
budget_delivered,halt,529.tiff,1,hem_rect_fill,True,n_detections=98
budget_delivered,halt,529.tiff,2,default_51,True,n_detections=98
budget_delivered,halt,529.tiff,2,hem_rect_fill,True,n_detections=94
budget_delivered,halt,548.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,548.tiff,0,hem_rect_fill,True,n_detections=99
budget_delivered,halt,548.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,548.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,548.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,548.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,509.tiff,0,default_51,True,n_detections=94
budget_delivered,halt,509.tiff,0,hem_rect_fill,True,n_detections=95
budget_delivered,halt,509.tiff,1,default_51,True,n_detections=86
budget_delivered,halt,509.tiff,1,hem_rect_fill,True,n_detections=86
budget_delivered,halt,509.tiff,2,default_51,True,n_detections=91
budget_delivered,halt,509.tiff,2,hem_rect_fill,True,n_detections=88
budget_delivered,halt,524.tiff,0,default_51,True,n_detections=98
budget_delivered,halt,524.tiff,0,hem_rect_fill,True,n_detections=97
budget_delivered,halt,524.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,524.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,524.tiff,2,default_51,True,n_detections=95
budget_delivered,halt,524.tiff,2,hem_rect_fill,True,n_detections=98
budget_delivered,halt,527.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,527.tiff,0,hem_rect_fill,True,n_detections=99
budget_delivered,halt,527.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,527.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,527.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,527.tiff,2,hem_rect_fill,True,n_detections=98
budget_delivered,halt,546.tiff,0,default_51,True,n_detections=100
budget_delivered,halt,546.tiff,0,hem_rect_fill,True,n_detections=100
budget_delivered,halt,546.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,546.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,546.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,546.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,549.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,549.tiff,0,hem_rect_fill,True,n_detections=99
budget_delivered,halt,549.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,549.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,549.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,549.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,402.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,402.tiff,0,hem_rect_fill,True,n_detections=99
budget_delivered,halt,402.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,402.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,402.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,402.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,403.tiff,0,default_51,True,n_detections=98
budget_delivered,halt,403.tiff,0,hem_rect_fill,True,n_detections=98
budget_delivered,halt,403.tiff,1,default_51,True,n_detections=98
budget_delivered,halt,403.tiff,1,hem_rect_fill,True,n_detections=98
budget_delivered,halt,403.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,403.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,353.tiff,0,default_51,True,n_detections=94
budget_delivered,halt,353.tiff,0,hem_rect_fill,True,n_detections=94
budget_delivered,halt,353.tiff,1,default_51,True,n_detections=98
budget_delivered,halt,353.tiff,1,hem_rect_fill,True,n_detections=98
budget_delivered,halt,353.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,353.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,364.tiff,0,default_51,True,n_detections=98
budget_delivered,halt,364.tiff,0,hem_rect_fill,True,n_detections=98
budget_delivered,halt,364.tiff,1,default_51,True,n_detections=98
budget_delivered,halt,364.tiff,1,hem_rect_fill,True,n_detections=98
budget_delivered,halt,364.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,364.tiff,2,hem_rect_fill,True,n_detections=97
budget_delivered,halt,400.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,400.tiff,0,hem_rect_fill,True,n_detections=98
budget_delivered,halt,400.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,400.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,400.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,400.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,401.tiff,0,default_51,True,n_detections=99
budget_delivered,halt,401.tiff,0,hem_rect_fill,True,n_detections=98
budget_delivered,halt,401.tiff,1,default_51,True,n_detections=99
budget_delivered,halt,401.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,401.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,401.tiff,2,hem_rect_fill,True,n_detections=99
budget_delivered,halt,404.tiff,0,default_51,True,n_detections=98
budget_delivered,halt,404.tiff,0,hem_rect_fill,True,n_detections=98
budget_delivered,halt,404.tiff,1,default_51,True,n_detections=98
budget_delivered,halt,404.tiff,1,hem_rect_fill,True,n_detections=99
budget_delivered,halt,404.tiff,2,default_51,True,n_detections=99
budget_delivered,halt,404.tiff,2,hem_rect_fill,True,n_detections=98
od_no_nan,halt,300.tiff,0,default_51,True,
od_no_nan,halt,300.tiff,0,hem_rect_fill,True,
od_no_nan,halt,300.tiff,1,default_51,True,
od_no_nan,halt,300.tiff,1,hem_rect_fill,True,
od_no_nan,halt,300.tiff,2,default_51,True,
od_no_nan,halt,300.tiff,2,hem_rect_fill,True,
od_no_nan,halt,301.tiff,0,default_51,True,
od_no_nan,halt,301.tiff,0,hem_rect_fill,True,
od_no_nan,halt,301.tiff,1,default_51,True,
od_no_nan,halt,301.tiff,1,hem_rect_fill,True,
od_no_nan,halt,301.tiff,2,default_51,True,
od_no_nan,halt,301.tiff,2,hem_rect_fill,True,
od_no_nan,halt,322.tiff,0,default_51,True,
od_no_nan,halt,322.tiff,0,hem_rect_fill,True,
od_no_nan,halt,322.tiff,1,default_51,True,
od_no_nan,halt,322.tiff,1,hem_rect_fill,True,
od_no_nan,halt,322.tiff,2,default_51,True,
od_no_nan,halt,322.tiff,2,hem_rect_fill,True,
od_no_nan,halt,337.tiff,0,default_51,True,
od_no_nan,halt,337.tiff,0,hem_rect_fill,True,
od_no_nan,halt,337.tiff,1,default_51,True,
od_no_nan,halt,337.tiff,1,hem_rect_fill,True,
od_no_nan,halt,337.tiff,2,default_51,True,
od_no_nan,halt,337.tiff,2,hem_rect_fill,True,
od_no_nan,halt,339.tiff,0,default_51,True,
od_no_nan,halt,339.tiff,0,hem_rect_fill,True,
od_no_nan,halt,339.tiff,1,default_51,True,
od_no_nan,halt,339.tiff,1,hem_rect_fill,True,
od_no_nan,halt,339.tiff,2,default_51,True,
od_no_nan,halt,339.tiff,2,hem_rect_fill,True,
od_no_nan,halt,343.tiff,0,default_51,True,
od_no_nan,halt,343.tiff,0,hem_rect_fill,True,
od_no_nan,halt,343.tiff,1,default_51,True,
od_no_nan,halt,343.tiff,1,hem_rect_fill,True,
od_no_nan,halt,343.tiff,2,default_51,True,
od_no_nan,halt,343.tiff,2,hem_rect_fill,True,
od_no_nan,halt,344.tiff,0,default_51,True,
od_no_nan,halt,344.tiff,0,hem_rect_fill,True,
od_no_nan,halt,344.tiff,1,default_51,True,
od_no_nan,halt,344.tiff,1,hem_rect_fill,True,
od_no_nan,halt,344.tiff,2,default_51,True,
od_no_nan,halt,344.tiff,2,hem_rect_fill,True,
od_no_nan,halt,201.tiff,0,default_51,True,
od_no_nan,halt,201.tiff,0,hem_rect_fill,True,
od_no_nan,halt,201.tiff,1,default_51,True,
od_no_nan,halt,201.tiff,1,hem_rect_fill,True,
od_no_nan,halt,201.tiff,2,default_51,True,
od_no_nan,halt,201.tiff,2,hem_rect_fill,True,
od_no_nan,halt,233.tiff,0,default_51,True,
od_no_nan,halt,233.tiff,0,hem_rect_fill,True,
od_no_nan,halt,233.tiff,1,default_51,True,
od_no_nan,halt,233.tiff,1,hem_rect_fill,True,
od_no_nan,halt,233.tiff,2,default_51,True,
od_no_nan,halt,233.tiff,2,hem_rect_fill,True,
od_no_nan,halt,211.tiff,0,default_51,True,
od_no_nan,halt,211.tiff,0,hem_rect_fill,True,
od_no_nan,halt,211.tiff,1,default_51,True,
od_no_nan,halt,211.tiff,1,hem_rect_fill,True,
od_no_nan,halt,211.tiff,2,default_51,True,
od_no_nan,halt,211.tiff,2,hem_rect_fill,True,
od_no_nan,halt,220.tiff,0,default_51,True,
od_no_nan,halt,220.tiff,0,hem_rect_fill,True,
od_no_nan,halt,220.tiff,1,default_51,True,
od_no_nan,halt,220.tiff,1,hem_rect_fill,True,
od_no_nan,halt,220.tiff,2,default_51,True,
od_no_nan,halt,220.tiff,2,hem_rect_fill,True,
od_no_nan,halt,230.tiff,0,default_51,True,
od_no_nan,halt,230.tiff,0,hem_rect_fill,True,
od_no_nan,halt,230.tiff,1,default_51,True,
od_no_nan,halt,230.tiff,1,hem_rect_fill,True,
od_no_nan,halt,230.tiff,2,default_51,True,
od_no_nan,halt,230.tiff,2,hem_rect_fill,True,
od_no_nan,halt,235.tiff,0,default_51,True,
od_no_nan,halt,235.tiff,0,hem_rect_fill,True,
od_no_nan,halt,235.tiff,1,default_51,True,
od_no_nan,halt,235.tiff,1,hem_rect_fill,True,
od_no_nan,halt,235.tiff,2,default_51,True,
od_no_nan,halt,235.tiff,2,hem_rect_fill,True,
od_no_nan,halt,242.tiff,0,default_51,True,
od_no_nan,halt,242.tiff,0,hem_rect_fill,True,
od_no_nan,halt,242.tiff,1,default_51,True,
od_no_nan,halt,242.tiff,1,hem_rect_fill,True,
od_no_nan,halt,242.tiff,2,default_51,True,
od_no_nan,halt,242.tiff,2,hem_rect_fill,True,
od_no_nan,halt,245.tiff,0,default_51,True,
od_no_nan,halt,245.tiff,0,hem_rect_fill,True,
od_no_nan,halt,245.tiff,1,default_51,True,
od_no_nan,halt,245.tiff,1,hem_rect_fill,True,
od_no_nan,halt,245.tiff,2,default_51,True,
od_no_nan,halt,245.tiff,2,hem_rect_fill,True,
od_no_nan,halt,246.tiff,0,default_51,True,
od_no_nan,halt,246.tiff,0,hem_rect_fill,True,
od_no_nan,halt,246.tiff,1,default_51,True,
od_no_nan,halt,246.tiff,1,hem_rect_fill,True,
od_no_nan,halt,246.tiff,2,default_51,True,
od_no_nan,halt,246.tiff,2,hem_rect_fill,True,
od_no_nan,halt,249.tiff,0,default_51,True,
od_no_nan,halt,249.tiff,0,hem_rect_fill,True,
od_no_nan,halt,249.tiff,1,default_51,True,
od_no_nan,halt,249.tiff,1,hem_rect_fill,True,
od_no_nan,halt,249.tiff,2,default_51,True,
od_no_nan,halt,249.tiff,2,hem_rect_fill,True,
od_no_nan,halt,284.tiff,0,default_51,True,
od_no_nan,halt,284.tiff,0,hem_rect_fill,True,
od_no_nan,halt,284.tiff,1,default_51,True,
od_no_nan,halt,284.tiff,1,hem_rect_fill,True,
od_no_nan,halt,284.tiff,2,default_51,True,
od_no_nan,halt,284.tiff,2,hem_rect_fill,True,
od_no_nan,halt,289.tiff,0,default_51,True,
od_no_nan,halt,289.tiff,0,hem_rect_fill,True,
od_no_nan,halt,289.tiff,1,default_51,True,
od_no_nan,halt,289.tiff,1,hem_rect_fill,True,
od_no_nan,halt,289.tiff,2,default_51,True,
od_no_nan,halt,289.tiff,2,hem_rect_fill,True,
od_no_nan,halt,291.tiff,0,default_51,True,
od_no_nan,halt,291.tiff,0,hem_rect_fill,True,
od_no_nan,halt,291.tiff,1,default_51,True,
od_no_nan,halt,291.tiff,1,hem_rect_fill,True,
od_no_nan,halt,291.tiff,2,default_51,True,
od_no_nan,halt,291.tiff,2,hem_rect_fill,True,
od_no_nan,halt,293.tiff,0,default_51,True,
od_no_nan,halt,293.tiff,0,hem_rect_fill,True,
od_no_nan,halt,293.tiff,1,default_51,True,
od_no_nan,halt,293.tiff,1,hem_rect_fill,True,
od_no_nan,halt,293.tiff,2,default_51,True,
od_no_nan,halt,293.tiff,2,hem_rect_fill,True,
od_no_nan,halt,459.tiff,0,default_51,True,
od_no_nan,halt,459.tiff,0,hem_rect_fill,True,
od_no_nan,halt,459.tiff,1,default_51,True,
od_no_nan,halt,459.tiff,1,hem_rect_fill,True,
od_no_nan,halt,459.tiff,2,default_51,True,
od_no_nan,halt,459.tiff,2,hem_rect_fill,True,
od_no_nan,halt,460.tiff,0,default_51,True,
od_no_nan,halt,460.tiff,0,hem_rect_fill,True,
od_no_nan,halt,460.tiff,1,default_51,True,
od_no_nan,halt,460.tiff,1,hem_rect_fill,True,
od_no_nan,halt,460.tiff,2,default_51,True,
od_no_nan,halt,460.tiff,2,hem_rect_fill,True,
od_no_nan,halt,410.tiff,0,default_51,True,
od_no_nan,halt,410.tiff,0,hem_rect_fill,True,
od_no_nan,halt,410.tiff,1,default_51,True,
od_no_nan,halt,410.tiff,1,hem_rect_fill,True,
od_no_nan,halt,410.tiff,2,default_51,True,
od_no_nan,halt,410.tiff,2,hem_rect_fill,True,
od_no_nan,halt,425.tiff,0,default_51,True,
od_no_nan,halt,425.tiff,0,hem_rect_fill,True,
od_no_nan,halt,425.tiff,1,default_51,True,
od_no_nan,halt,425.tiff,1,hem_rect_fill,True,
od_no_nan,halt,425.tiff,2,default_51,True,
