check,label,n_gt,n_excluded,n_excluded_strict,excluded_ann_ids,passed,n_items,caps,n_seeds,n_distinct_ann,pool_size,n_distinct_streams,n_direct,n_filtered,file_name,seed_index,method,z
no_cap,300.tiff/blob_od,,,,,True,17376.0,(),,,,,,,,,,
no_cap,300.tiff/blob_native@matched,,,,,True,11111.0,(),,,,,,,,,,
no_cap,300.tiff/tm_ccoeff,,,,,True,16232.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,300.tiff/tm_ccoeff_od,,,,,True,16232.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,300.tiff/tm_ccoeff@matched,,,,,True,11574.0,(),,,,,,,,,,
no_cap,300.tiff/tm_ccorr,,,,,True,11574.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,300.tiff/tm_ccorr_od,,,,,True,11574.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,300.tiff/tm_ccorr@matched,,,,,True,11574.0,(),,,,,,,,,,
no_cap,300.tiff/blob_native,,,,,True,17376.0,(),,,,,,,,,,
no_cap,300.tiff/blob_od,,,,,True,17376.0,(),,,,,,,,,,
no_cap,300.tiff/blob_native@matched,,,,,True,11574.0,(),,,,,,,,,,
distinct_seeds,300.tiff,,,,,True,,,5.0,5.0,127.0,5.0,,,,,,
tissue_mask_covers_gt,301.tiff,327.0,0.0,0.0,,True,,,,,,,,,,,,
no_cap,301.tiff/tm_ccoeff,,,,,True,16994.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff_od,,,,,True,16994.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff@matched,,,,,True,9536.0,(),,,,,,,,,,
no_cap,301.tiff/tm_ccorr,,,,,True,9536.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccorr_od,,,,,True,9536.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccorr@matched,,,,,True,9536.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_od,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native@matched,,,,,True,9536.0,(),,,,,,,,,,
no_cap,301.tiff/tm_ccoeff,,,,,True,16929.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff_od,,,,,True,16929.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff@matched,,,,,True,10681.0,(),,,,,,,,,,
no_cap,301.tiff/tm_ccorr,,,,,True,10681.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccorr_od,,,,,True,10681.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccorr@matched,,,,,True,10681.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_od,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native@matched,,,,,True,10681.0,(),,,,,,,,,,
no_cap,301.tiff/tm_ccoeff,,,,,True,15304.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff_od,,,,,True,15304.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff@matched,,,,,True,10217.0,(),,,,,,,,,,
no_cap,301.tiff/tm_ccorr,,,,,True,10217.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccorr_od,,,,,True,10217.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccorr@matched,,,,,True,10217.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_od,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native@matched,,,,,True,10217.0,(),,,,,,,,,,
no_cap,301.tiff/tm_ccoeff,,,,,True,17077.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff_od,,,,,True,17077.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff@matched,,,,,True,12871.0,(),,,,,,,,,,
no_cap,301.tiff/tm_ccorr,,,,,True,12871.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccorr_od,,,,,True,12871.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccorr@matched,,,,,True,12871.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_od,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native@matched,,,,,True,12871.0,(),,,,,,,,,,
no_cap,301.tiff/tm_ccoeff,,,,,True,16618.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff_od,,,,,True,16618.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccoeff@matched,,,,,True,11867.0,(),,,,,,,,,,
no_cap,301.tiff/tm_ccorr,,,,,True,11867.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccorr_od,,,,,True,11867.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,301.tiff/tm_ccorr@matched,,,,,True,11867.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_od,,,,,True,20370.0,(),,,,,,,,,,
no_cap,301.tiff/blob_native@matched,,,,,True,11867.0,(),,,,,,,,,,
distinct_seeds,301.tiff,,,,,True,,,5.0,5.0,162.0,5.0,,,,,,
tissue_mask_covers_gt,201.tiff,67.0,0.0,0.0,,True,,,,,,,,,,,,
no_cap,201.tiff/tm_ccoeff,,,,,True,13967.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_od,,,,,True,13967.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff@matched,,,,,True,6659.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccorr,,,,,True,6659.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccorr_od,,,,,True,6659.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccorr@matched,,,,,True,6659.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_od,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native@matched,,,,,True,6659.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff,,,,,True,14815.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_od,,,,,True,14815.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff@matched,,,,,True,6682.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccorr,,,,,True,6682.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccorr_od,,,,,True,6682.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccorr@matched,,,,,True,6682.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_od,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native@matched,,,,,True,6682.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff,,,,,True,14374.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_od,,,,,True,14374.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff@matched,,,,,True,7696.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccorr,,,,,True,7696.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccorr_od,,,,,True,7696.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccorr@matched,,,,,True,7696.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_od,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native@matched,,,,,True,7696.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff,,,,,True,13278.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_od,,,,,True,13278.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff@matched,,,,,True,7501.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccorr,,,,,True,7501.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccorr_od,,,,,True,7501.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccorr@matched,,,,,True,7501.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_od,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native@matched,,,,,True,7501.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccoeff,,,,,True,11891.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff_od,,,,,True,11891.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccoeff@matched,,,,,True,5918.0,(),,,,,,,,,,
no_cap,201.tiff/tm_ccorr,,,,,True,5918.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccorr_od,,,,,True,5918.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/tm_ccorr@matched,,,,,True,5918.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_od,,,,,True,12446.0,(),,,,,,,,,,
no_cap,201.tiff/blob_native@matched,,,,,True,5918.0,(),,,,,,,,,,
distinct_seeds,201.tiff,,,,,True,,,5.0,5.0,7.0,5.0,,,,,,
tissue_mask_covers_gt,202.tiff,44.0,0.0,0.0,,True,,,,,,,,,,,,
no_cap,202.tiff/tm_ccoeff,,,,,True,17667.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_od,,,,,True,17667.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff@matched,,,,,True,8882.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr,,,,,True,8882.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_od,,,,,True,8882.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr@matched,,,,,True,8882.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_od,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native@matched,,,,,True,8882.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff,,,,,True,12853.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_od,,,,,True,12853.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff@matched,,,,,True,7987.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr,,,,,True,7987.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_od,,,,,True,7987.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr@matched,,,,,True,7987.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_od,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native@matched,,,,,True,7987.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff,,,,,True,13352.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_od,,,,,True,13352.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff@matched,,,,,True,8221.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr,,,,,True,8221.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_od,,,,,True,8221.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr@matched,,,,,True,8221.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_od,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native@matched,,,,,True,8221.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff,,,,,True,12813.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_od,,,,,True,12813.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff@matched,,,,,True,7894.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr,,,,,True,7894.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_od,,,,,True,7894.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr@matched,,,,,True,7894.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_od,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native@matched,,,,,True,7894.0,(),,,,,,,,,,
distinct_seeds,202.tiff,,,,,True,,,4.0,4.0,4.0,4.0,,,,,,
tissue_mask_covers_gt,245.tiff,160.0,0.0,0.0,,True,,,,,,,,,,,,
no_cap,245.tiff/tm_ccoeff,,,,,True,18882.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_od,,,,,True,18882.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff@matched,,,,,True,11929.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccorr,,,,,True,11929.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_od,,,,,True,11929.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr@matched,,,,,True,11929.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_od,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native@matched,,,,,True,11929.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccoeff,,,,,True,17705.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_od,,,,,True,17705.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff@matched,,,,,True,11597.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccorr,,,,,True,11597.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_od,,,,,True,11597.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr@matched,,,,,True,11597.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_od,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native@matched,,,,,True,11597.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccoeff,,,,,True,17135.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_od,,,,,True,17135.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff@matched,,,,,True,11759.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccorr,,,,,True,11759.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_od,,,,,True,11759.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr@matched,,,,,True,11759.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_od,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native@matched,,,,,True,11759.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccoeff,,,,,True,17225.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_od,,,,,True,17225.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff@matched,,,,,True,11690.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccorr,,,,,True,11690.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_od,,,,,True,11690.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr@matched,,,,,True,11690.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_od,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native@matched,,,,,True,11690.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccoeff,,,,,True,17249.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_od,,,,,True,17249.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff@matched,,,,,True,11074.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccorr,,,,,True,11074.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_od,,,,,True,11074.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr@matched,,,,,True,11074.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_od,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native@matched,,,,,True,11074.0,(),,,,,,,,,,
distinct_seeds,245.tiff,,,,,True,,,5.0,5.0,78.0,5.0,,,,,,
tissue_mask_covers_gt,246.tiff,239.0,0.0,0.0,,True,,,,,,,,,,,,
no_cap,246.tiff/tm_ccoeff,,,,,True,16956.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccoeff_od,,,,,True,16956.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccoeff@matched,,,,,True,9511.0,(),,,,,,,,,,
no_cap,246.tiff/tm_ccorr,,,,,True,9511.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccorr_od,,,,,True,9511.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccorr@matched,,,,,True,9511.0,(),,,,,,,,,,
no_cap,246.tiff/blob_native,,,,,True,21059.0,(),,,,,,,,,,
no_cap,246.tiff/blob_od,,,,,True,21059.0,(),,,,,,,,,,
no_cap,246.tiff/blob_native@matched,,,,,True,9511.0,(),,,,,,,,,,
no_cap,246.tiff/tm_ccoeff,,,,,True,16301.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccoeff_od,,,,,True,16301.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccoeff@matched,,,,,True,9376.0,(),,,,,,,,,,
no_cap,246.tiff/tm_ccorr,,,,,True,9376.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccorr_od,,,,,True,9376.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccorr@matched,,,,,True,9376.0,(),,,,,,,,,,
no_cap,246.tiff/blob_native,,,,,True,21059.0,(),,,,,,,,,,
no_cap,246.tiff/blob_od,,,,,True,21059.0,(),,,,,,,,,,
no_cap,246.tiff/blob_native@matched,,,,,True,9376.0,(),,,,,,,,,,
no_cap,246.tiff/tm_ccoeff,,,,,True,17548.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccoeff_od,,,,,True,17548.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccoeff@matched,,,,,True,9159.0,(),,,,,,,,,,
no_cap,246.tiff/tm_ccorr,,,,,True,9159.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccorr_od,,,,,True,9159.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccorr@matched,,,,,True,9159.0,(),,,,,,,,,,
no_cap,246.tiff/blob_native,,,,,True,21059.0,(),,,,,,,,,,
no_cap,246.tiff/blob_od,,,,,True,21059.0,(),,,,,,,,,,
no_cap,246.tiff/blob_native@matched,,,,,True,9159.0,(),,,,,,,,,,
no_cap,246.tiff/tm_ccoeff,,,,,True,17788.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccoeff_od,,,,,True,17788.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccoeff@matched,,,,,True,9871.0,(),,,,,,,,,,
no_cap,246.tiff/tm_ccorr,,,,,True,9871.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccorr_od,,,,,True,9871.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccorr@matched,,,,,True,9871.0,(),,,,,,,,,,
no_cap,246.tiff/blob_native,,,,,True,21059.0,(),,,,,,,,,,
no_cap,246.tiff/blob_od,,,,,True,21059.0,(),,,,,,,,,,
no_cap,246.tiff/blob_native@matched,,,,,True,9871.0,(),,,,,,,,,,
no_cap,246.tiff/tm_ccoeff,,,,,True,16871.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccoeff_od,,,,,True,16871.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccoeff@matched,,,,,True,9910.0,(),,,,,,,,,,
no_cap,246.tiff/tm_ccorr,,,,,True,9910.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccorr_od,,,,,True,9910.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,246.tiff/tm_ccorr@matched,,,,,True,9910.0,(),,,,,,,,,,
no_cap,246.tiff/blob_native,,,,,True,21059.0,(),,,,,,,,,,
no_cap,246.tiff/blob_od,,,,,True,21059.0,(),,,,,,,,,,
no_cap,246.tiff/blob_native@matched,,,,,True,9910.0,(),,,,,,,,,,
distinct_seeds,246.tiff,,,,,True,,,5.0,5.0,97.0,5.0,,,,,,
tissue_mask_covers_gt,405.tiff,33.0,0.0,0.0,,True,,,,,,,,,,,,
no_cap,405.tiff/tm_ccoeff,,,,,True,9900.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,405.tiff/tm_ccoeff_od,,,,,True,9900.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,405.tiff/tm_ccoeff@matched,,,,,True,6579.0,(),,,,,,,,,,
no_cap,405.tiff/tm_ccorr,,,,,True,6579.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,405.tiff/tm_ccorr_od,,,,,True,6579.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,405.tiff/tm_ccorr@matched,,,,,True,6579.0,(),,,,,,,,,,
no_cap,405.tiff/blob_native,,,,,True,7577.0,(),,,,,,,,,,
no_cap,405.tiff/blob_od,,,,,True,7577.0,(),,,,,,,,,,
no_cap,405.tiff/blob_native@matched,,,,,True,6579.0,(),,,,,,,,,,
no_cap,405.tiff/tm_ccoeff,,,,,True,9239.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,405.tiff/tm_ccoeff_od,,,,,True,9239.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,405.tiff/tm_ccoeff@matched,,,,,True,5133.0,(),,,,,,,,,,
no_cap,405.tiff/tm_ccorr,,,,,True,5133.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,405.tiff/tm_ccorr_od,,,,,True,5133.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,405.tiff/tm_ccorr@matched,,,,,True,5133.0,(),,,,,,,,,,
no_cap,405.tiff/blob_native,,,,,True,7577.0,(),,,,,,,,,,
no_cap,405.tiff/blob_od,,,,,True,7577.0,(),,,,,,,,,,
no_cap,405.tiff/blob_native@matched,,,,,True,5133.0,(),,,,,,,,,,
