file_name,tumor_type,ann_id,mpp,is_seed,refusal_reason,base_size_px,base_size_um,area_frac,solidity,ratio_to_seed
094.tiff,human breast cancer,2543,0.22984761284250915,False,success,35.0,8.04466644948782,0.14801999231064975,0.8671171171171171,1.4
094.tiff,human breast cancer,2544,0.22984761284250915,False,success,35.0,8.04466644948782,0.11726259131103421,0.6777777777777778,1.4
094.tiff,human breast cancer,2546,0.22984761284250915,False,success,45.0,10.343142577912912,0.3760092272202999,0.7610894941634241,1.8
094.tiff,human breast cancer,2548,0.22984761284250915,False,success,39.0,8.964056900857857,0.3118031526336025,0.8882803943044907,1.56
094.tiff,human breast cancer,2549,0.22984761284250915,False,success,25.0,5.746190321062729,0.16762783544790466,0.9276595744680851,1.0
094.tiff,human breast cancer,2552,0.22984761284250915,False,success,27.0,6.205885546747747,0.16262975778546712,0.8980891719745223,1.08
094.tiff,human breast cancer,2557,0.22984761284250915,False,success,35.0,8.04466644948782,0.28604382929642447,0.8406779661016949,1.4
094.tiff,human breast cancer,2558,0.22984761284250915,False,success,29.0,6.665580772432765,0.1964628988850442,0.9092526690391459,1.16
094.tiff,human breast cancer,2559,0.22984761284250915,False,success,35.0,8.04466644948782,0.17608612072279892,0.7965217391304348,1.4
094.tiff,human breast cancer,2560,0.22984761284250915,False,success,27.0,6.205885546747747,0.1707035755478662,0.9568965517241379,1.08
094.tiff,human breast cancer,2566,0.22984761284250915,False,success,29.0,6.665580772432765,0.21261053440984237,0.9155629139072847,1.16
094.tiff,human breast cancer,2574,0.22984761284250915,False,success,29.0,6.665580772432765,0.1964628988850442,0.8646362098138748,1.16
094.tiff,human breast cancer,2576,0.22984761284250915,False,success,39.0,8.964056900857857,0.15494040753556323,0.8224489795918367,1.56
094.tiff,human breast cancer,2577,0.22984761284250915,False,success,25.0,5.746190321062729,0.17377931564782775,0.9515789473684211,1.0
094.tiff,human breast cancer,2581,0.22984761284250915,False,success,45.0,10.343142577912912,0.2606689734717416,0.7600896860986547,1.8
094.tiff,human breast cancer,2582,0.22984761284250915,False,success,23.0,5.286495095377711,0.10918877354863514,0.9311475409836065,0.92
094.tiff,human breast cancer,2583,0.22984761284250915,False,success,31.0,7.125275998117783,0.21760861207227988,0.9158576051779935,1.24
094.tiff,human breast cancer,2587,0.22984761284250915,False,success,29.0,6.665580772432765,0.18339100346020762,0.891588785046729,1.16
094.tiff,human breast cancer,2588,0.22984761284250915,False,success,27.0,6.205885546747747,0.1580161476355248,0.927765237020316,1.08
094.tiff,human breast cancer,2589,0.22984761284250915,False,success,35.0,8.04466644948782,0.20530565167243367,0.713903743315508,1.4
094.tiff,human breast cancer,2591,0.22984761284250915,False,success,47.0,10.80283780359793,0.3956170703575548,0.7713643178410795,1.88
094.tiff,human breast cancer,2592,0.22984761284250915,False,success,31.0,7.125275998117783,0.17262591311034217,0.8891089108910891,1.24
094.tiff,human breast cancer,2594,0.22984761284250915,False,success,29.0,6.665580772432765,0.19761630142252978,0.9017543859649123,1.16
094.tiff,human breast cancer,2596,0.22984761284250915,False,success,31.0,7.125275998117783,0.19761630142252978,0.8816466552315609,1.24
094.tiff,human breast cancer,2597,0.22984761284250915,False,success,29.0,6.665580772432765,0.209919261822376,0.8666666666666667,1.16
094.tiff,human breast cancer,2601,0.22984761284250915,False,success,27.0,6.205885546747747,0.15993848519800077,0.8984881209503239,1.08
094.tiff,human breast cancer,2602,0.22984761284250915,False,success,29.0,6.665580772432765,0.20876585928489041,0.945993031358885,1.16
094.tiff,human breast cancer,2603,0.22984761284250915,False,success,31.0,7.125275998117783,0.1845444059976932,0.9056603773584906,1.24
094.tiff,human breast cancer,2604,0.22984761284250915,False,success,31.0,7.125275998117783,0.21107266435986158,0.9258010118043845,1.24
094.tiff,human breast cancer,2607,0.22984761284250915,False,success,27.0,6.205885546747747,0.16724336793540945,0.925531914893617,1.08
094.tiff,human breast cancer,2612,0.22984761284250915,False,success,37.0,8.504361675172838,0.2691272587466359,0.922266139657444,1.48
094.tiff,human breast cancer,2614,0.22984761284250915,False,success,27.0,6.205885546747747,0.17416378316032297,0.9114688128772636,1.08
094.tiff,human breast cancer,2617,0.22984761284250915,False,success,23.0,5.286495095377711,0.12033833141099577,0.9427710843373494,0.92
094.tiff,human breast cancer,2619,0.22984761284250915,False,success,27.0,6.205885546747747,0.15647827758554403,0.9146067415730337,1.08
094.tiff,human breast cancer,2622,0.22984761284250915,False,success,25.0,5.746190321062729,0.15494040753556323,0.9527186761229315,1.0
094.tiff,human breast cancer,2626,0.22984761284250915,False,success,27.0,6.205885546747747,0.16339869281045752,0.9402654867256637,1.08
094.tiff,human breast cancer,2629,0.22984761284250915,False,success,29.0,6.665580772432765,0.20645905420991925,0.9355400696864111,1.16
094.tiff,human breast cancer,2630,0.22984761284250915,False,success,23.0,5.286495095377711,0.14725105728565935,0.9598997493734336,0.92
094.tiff,human breast cancer,2637,0.22984761284250915,False,success,29.0,6.665580772432765,0.21953094963475586,0.8573573573573574,1.16
094.tiff,human breast cancer,2642,0.22984761284250915,False,success,27.0,6.205885546747747,0.1645520953479431,0.8824742268041237,1.08
094.tiff,human breast cancer,2643,0.22984761284250915,False,success,29.0,6.665580772432765,0.13417916186082277,0.8835443037974684,1.16
094.tiff,human breast cancer,2644,0.22984761284250915,False,success,29.0,6.665580772432765,0.1695501730103806,0.9074074074074074,1.16
094.tiff,human breast cancer,2645,0.22984761284250915,False,success,27.0,6.205885546747747,0.19569396386005383,0.9425925925925925,1.08
094.tiff,human breast cancer,2646,0.22984761284250915,False,success,25.0,5.746190321062729,0.1768550557477893,0.9484536082474226,1.0
094.tiff,human breast cancer,2650,0.22984761284250915,False,success,27.0,6.205885546747747,0.17954632833525566,0.9192913385826772,1.08
094.tiff,human breast cancer,2651,0.22984761284250915,False,success,25.0,5.746190321062729,0.11956939638600539,0.8098958333333334,1.0
094.tiff,human breast cancer,2652,0.22984761284250915,False,success,25.0,5.746190321062729,0.10034602076124567,0.8758389261744967,1.0
094.tiff,human breast cancer,2655,0.22984761284250915,False,success,29.0,6.665580772432765,0.15263360246059207,0.6661073825503355,1.16
201.tiff,canine lung cancer,4441,0.24816562612969095,False,success,47.0,11.663784428095475,0.30142252979623224,0.6560669456066945,0.9215686274509803
201.tiff,canine lung cancer,4444,0.24816562612969095,False,success,51.0,12.656446932614239,0.4844290657439446,0.7682926829268293,1.0
201.tiff,canine lung cancer,4453,0.24816562612969095,False,success,45.0,11.167453175836092,0.356401384083045,0.7648514851485149,0.8823529411764706
201.tiff,canine lung cancer,4454,0.24816562612969095,False,success,47.0,11.663784428095475,0.28412149173394846,0.6958568738229756,0.9215686274509803
201.tiff,canine lung cancer,4457,0.24816562612969095,True,success,51.0,12.656446932614239,0.6120722798923491,0.7442730247779337,1.0
201.tiff,canine lung cancer,4458,0.24816562612969095,False,success,49.0,12.160115680354856,0.3602460592079969,0.7314597970335676,0.9607843137254902
201.tiff,canine lung cancer,4466,0.24816562612969095,False,success,51.0,12.656446932614239,0.4090734332948866,0.657601977750309,1.0
201.tiff,canine lung cancer,4469,0.24816562612969095,False,success,51.0,12.656446932614239,0.47943098808150714,0.6191658391261172,1.0
201.tiff,canine lung cancer,4475,0.24816562612969095,False,success,51.0,12.656446932614239,0.47097270280661285,0.7397342995169082,1.0
201.tiff,canine lung cancer,4476,0.24816562612969095,False,success,35.0,8.685796914539184,0.2368319876970396,0.8992700729927007,0.6862745098039216
201.tiff,canine lung cancer,4477,0.24816562612969095,False,success,35.0,8.685796914539184,0.20722798923490965,0.6901408450704225,0.6862745098039216
201.tiff,canine lung cancer,4479,0.24816562612969095,False,success,51.0,12.656446932614239,0.5332564398308343,0.8163625662154208,1.0
201.tiff,canine lung cancer,4480,0.24816562612969095,False,success,51.0,12.656446932614239,0.46905036524413685,0.6850084222346996,1.0
201.tiff,canine lung cancer,4481,0.24816562612969095,False,success,51.0,12.656446932614239,0.4917339484813533,0.7462077012835473,1.0
201.tiff,canine lung cancer,4491,0.24816562612969095,False,success,51.0,12.656446932614239,0.6432141484044598,0.7756142790913305,1.0
201.tiff,canine lung cancer,4493,0.24816562612969095,False,success,35.0,8.685796914539184,0.21760861207227988,0.844776119402985,0.6862745098039216
201.tiff,canine lung cancer,4494,0.24816562612969095,False,patch_unreadable,,,,,
201.tiff,canine lung cancer,4502,0.24816562612969095,False,patch_unreadable,,,,,
233.tiff,canine lung cancer,5756,0.24816562612969095,False,success,51.0,12.656446932614239,0.590157631680123,0.753189401373896,2.04
233.tiff,canine lung cancer,5757,0.24816562612969095,False,success,51.0,12.656446932614239,0.5990003844675125,0.7294007490636704,2.04
233.tiff,canine lung cancer,5759,0.24816562612969095,False,success,31.0,7.69313441002042,0.1768550557477893,0.8394160583941606,1.24
233.tiff,canine lung cancer,5760,0.24816562612969095,False,success,51.0,12.656446932614239,0.629757785467128,0.8306288032454361,2.04
233.tiff,canine lung cancer,5761,0.24816562612969095,True,success,25.0,6.204140653242273,0.16493656286043828,0.9031578947368422,1.0
233.tiff,canine lung cancer,5762,0.24816562612969095,False,patch_unreadable,,,,,
233.tiff,canine lung cancer,5763,0.24816562612969095,False,success,51.0,12.656446932614239,0.4617454825067282,0.6068721576553815,2.04
233.tiff,canine lung cancer,5764,0.24816562612969095,False,success,21.0,5.21147814872351,0.1057285659361784,0.9046052631578947,0.84
233.tiff,canine lung cancer,5765,0.24816562612969095,False,success,35.0,8.685796914539184,0.2491349480968858,0.8181818181818182,1.4
233.tiff,canine lung cancer,5766,0.24816562612969095,False,success,39.0,9.678459419057948,0.2506728181468666,0.6707818930041153,1.56
233.tiff,canine lung cancer,5767,0.24816562612969095,False,success,23.0,5.707809400982892,0.1057285659361784,0.792507204610951,0.92
233.tiff,canine lung cancer,5768,0.24816562612969095,False,success,25.0,6.204140653242273,0.0861207227989235,0.9218106995884774,1.0
233.tiff,canine lung cancer,5769,0.24816562612969095,False,success,29.0,7.196803157761037,0.15840061514801998,0.8408163265306122,1.16
233.tiff,canine lung cancer,5770,0.24816562612969095,False,success,43.0,10.671121923576711,0.25951557093425603,0.6585365853658537,1.72
233.tiff,canine lung cancer,5772,0.24816562612969095,False,success,27.0,6.700471905501656,0.09996155324875049,0.8176100628930818,1.08
233.tiff,canine lung cancer,5775,0.24816562612969095,False,success,43.0,10.671121923576711,0.3018069973087274,0.6837979094076655,1.72
233.tiff,canine lung cancer,5777,0.24816562612969095,False,success,25.0,6.204140653242273,0.12418300653594772,0.8898071625344353,1.0
233.tiff,canine lung cancer,5786,0.24816562612969095,False,success,39.0,9.678459419057948,0.17993079584775087,0.7301092043681747,1.56
245.tiff,canine lymphosarcoma,6243,0.24816562612969095,False,success,51.0,12.656446932614239,0.49058054594386774,0.7026431718061674,1.0851063829787233
245.tiff,canine lymphosarcoma,6244,0.24816562612969095,False,success,51.0,12.656446932614239,0.304882737408689,0.48294762484774667,1.0851063829787233
245.tiff,canine lymphosarcoma,6245,0.24816562612969095,False,success,51.0,12.656446932614239,0.5816993464052288,0.7215069146399619,1.0851063829787233
245.tiff,canine lymphosarcoma,6246,0.24816562612969095,False,success,51.0,12.656446932614239,0.29873125720876587,0.5895295902883156,1.0851063829787233
245.tiff,canine lymphosarcoma,6247,0.24816562612969095,False,success,51.0,12.656446932614239,0.5751633986928104,0.6181818181818182,1.0851063829787233
245.tiff,canine lymphosarcoma,6248,0.24816562612969095,False,success,51.0,12.656446932614239,0.6808919646289888,0.7916852928028609,1.0851063829787233
245.tiff,canine lymphosarcoma,6249,0.24816562612969095,False,success,51.0,12.656446932614239,0.4882737408688966,0.7311456534254461,1.0851063829787233
245.tiff,canine lymphosarcoma,6250,0.24816562612969095,False,success,37.0,9.182128166798565,0.33102652825836215,0.7756756756756756,0.7872340425531915
245.tiff,canine lymphosarcoma,6251,0.24816562612969095,False,success,45.0,11.167453175836092,0.4206074586697424,0.7442176870748299,0.9574468085106383
245.tiff,canine lymphosarcoma,6252,0.24816562612969095,False,success,41.0,10.174790671317329,0.3217993079584775,0.7178387650085764,0.8723404255319149
245.tiff,canine lymphosarcoma,6253,0.24816562612969095,False,success,27.0,6.700471905501656,0.1522491349480969,0.8065173116089613,0.574468085106383
245.tiff,canine lymphosarcoma,6254,0.24816562612969095,False,success,27.0,6.700471905501656,0.16647443291041908,0.8391472868217055,0.574468085106383
245.tiff,canine lymphosarcoma,6256,0.24816562612969095,False,success,41.0,10.174790671317329,0.2691272587466359,0.6211180124223602,0.8723404255319149
245.tiff,canine lymphosarcoma,6257,0.24816562612969095,False,success,41.0,10.174790671317329,0.3883121876201461,0.819140308191403,0.8723404255319149
245.tiff,canine lymphosarcoma,6258,0.24816562612969095,False,success,51.0,12.656446932614239,0.5586312956555171,0.614116652578191,1.0851063829787233
245.tiff,canine lymphosarcoma,6259,0.24816562612969095,False,success,49.0,12.160115680354856,0.29257977700884275,0.6994485294117647,1.0425531914893618
245.tiff,canine lymphosarcoma,6261,0.24816562612969095,False,success,51.0,12.656446932614239,0.5774702037677816,0.7031835205992509,1.0851063829787233
245.tiff,canine lymphosarcoma,6262,0.24816562612969095,False,success,51.0,12.656446932614239,0.6382160707420222,0.7420652659812249,1.0851063829787233
245.tiff,canine lymphosarcoma,6263,0.24816562612969095,False,success,51.0,12.656446932614239,0.5117262591311034,0.75625,1.0851063829787233
245.tiff,canine lymphosarcoma,6264,0.24816562612969095,False,success,43.0,10.671121923576711,0.26105344098423683,0.5788576300085252,0.9148936170212766
245.tiff,canine lymphosarcoma,6268,0.24816562612969095,False,success,51.0,12.656446932614239,0.5567089580930411,0.7780763030628695,1.0851063829787233
245.tiff,canine lymphosarcoma,6270,0.24816562612969095,False,success,45.0,11.167453175836092,0.28104575163398693,0.5996718621821165,0.9574468085106383
245.tiff,canine lymphosarcoma,6272,0.24816562612969095,False,success,45.0,11.167453175836092,0.3494809688581315,0.6396903589021815,0.9574468085106383
245.tiff,canine lymphosarcoma,6273,0.24816562612969095,False,success,51.0,12.656446932614239,0.5594002306805075,0.8133035215204024,1.0851063829787233
245.tiff,canine lymphosarcoma,6274,0.24816562612969095,True,success,47.0,11.663784428095475,0.48366013071895425,0.735672514619883,1.0
245.tiff,canine lymphosarcoma,6275,0.24816562612969095,False,success,51.0,12.656446932614239,0.5351787773933102,0.8581997533908755,1.0851063829787233
245.tiff,canine lymphosarcoma,6282,0.24816562612969095,False,success,51.0,12.656446932614239,0.3391003460207612,0.5967523680649527,1.0851063829787233
245.tiff,canine lymphosarcoma,6284,0.24816562612969095,False,success,51.0,12.656446932614239,0.49019607843137253,0.6296296296296297,1.0851063829787233
245.tiff,canine lymphosarcoma,6286,0.24816562612969095,False,success,47.0,11.663784428095475,0.20146097654748174,0.7705882352941177,1.0
245.tiff,canine lymphosarcoma,6287,0.24816562612969095,False,success,39.0,9.678459419057948,0.2637447135717032,0.7079463364293086,0.8297872340425532
245.tiff,canine lymphosarcoma,6288,0.24816562612969095,False,success,51.0,12.656446932614239,0.44405997693194926,0.7370772176132737,1.0851063829787233
245.tiff,canine lymphosarcoma,6289,0.24816562612969095,False,success,39.0,9.678459419057948,0.30103806228373703,0.7276951672862454,0.8297872340425532
245.tiff,canine lymphosarcoma,6291,0.24816562612969095,False,success,51.0,12.656446932614239,0.5282583621683967,0.7873925501432665,1.0851063829787233
245.tiff,canine lymphosarcoma,6292,0.24816562612969095,False,success,51.0,12.656446932614239,0.566320645905421,0.800978792822186,1.0851063829787233
245.tiff,canine lymphosarcoma,6294,0.24816562612969095,False,success,51.0,12.656446932614239,0.4279123414071511,0.7255541069100391,1.0851063829787233
245.tiff,canine lymphosarcoma,6297,0.24816562612969095,False,success,51.0,12.656446932614239,0.48481353325643983,0.712832108535896,1.0851063829787233
245.tiff,canine lymphosarcoma,6299,0.24816562612969095,False,success,43.0,10.671121923576711,0.2706651287966167,0.5991489361702128,0.9148936170212766
245.tiff,canine lymphosarcoma,6301,0.24816562612969095,False,success,51.0,12.656446932614239,0.5474817377931565,0.6716981132075471,1.0851063829787233
245.tiff,canine lymphosarcoma,6302,0.24816562612969095,False,success,51.0,12.656446932614239,0.4744329104190696,0.7966429954809554,1.0851063829787233
245.tiff,canine lymphosarcoma,6303,0.24816562612969095,False,success,51.0,12.656446932614239,0.5528642829680892,0.7756202804746494,1.0851063829787233
245.tiff,canine lymphosarcoma,6306,0.24816562612969095,False,success,29.0,7.196803157761037,0.1780084582852749,0.8448905109489051,0.6170212765957447
245.tiff,canine lymphosarcoma,6307,0.24816562612969095,False,success,39.0,9.678459419057948,0.3560169165705498,0.8115687992988606,0.8297872340425532
245.tiff,canine lymphosarcoma,6309,0.24816562612969095,False,success,43.0,10.671121923576711,0.33717800845828527,0.7809439002671416,0.9148936170212766
245.tiff,canine lymphosarcoma,6310,0.24816562612969095,False,success,51.0,12.656446932614239,0.5455594002306805,0.717391304347826,1.0851063829787233
245.tiff,canine lymphosarcoma,6311,0.24816562612969095,False,success,51.0,12.656446932614239,0.30026912725874666,0.8203781512605042,1.0851063829787233
245.tiff,canine lymphosarcoma,6316,0.24816562612969095,False,success,51.0,12.656446932614239,0.6001537870049981,0.7785536159600998,1.0851063829787233
245.tiff,canine lymphosarcoma,6317,0.24816562612969095,False,success,51.0,12.656446932614239,0.5451749327181853,0.6528545119705341,1.0851063829787233
245.tiff,canine lymphosarcoma,6318,0.24816562612969095,False,success,47.0,11.663784428095475,0.43098808150711265,0.7839160839160839,1.0
245.tiff,canine lymphosarcoma,6321,0.24816562612969095,False,success,51.0,12.656446932614239,0.5113417916186083,0.7497181510710259,1.0851063829787233
245.tiff,canine lymphosarcoma,6322,0.24816562612969095,False,success,51.0,12.656446932614239,0.4717416378316032,0.7226148409893993,1.0851063829787233
245.tiff,canine lymphosarcoma,6323,0.24816562612969095,False,success,47.0,11.663784428095475,0.19992310649750097,0.7396870554765291,1.0
245.tiff,canine lymphosarcoma,6324,0.24816562612969095,False,success,39.0,9.678459419057948,0.29411764705882354,0.7384169884169884,0.8297872340425532
245.tiff,canine lymphosarcoma,6325,0.24816562612969095,False,success,51.0,12.656446932614239,0.5563244905805459,0.6067085953878407,1.0851063829787233
245.tiff,canine lymphosarcoma,6326,0.24816562612969095,False,success,37.0,9.182128166798565,0.2675893886966551,0.7326315789473684,0.7872340425531915
245.tiff,canine lymphosarcoma,6327,0.24816562612969095,False,success,51.0,12.656446932614239,0.540561322568243,0.7474747474747475,1.0851063829787233
245.tiff,canine lymphosarcoma,6331,0.24816562612969095,False,success,45.0,11.167453175836092,0.32564398308342946,0.6908646003262643,0.9574468085106383
245.tiff,canine lymphosarcoma,6333,0.24816562612969095,False,success,51.0,12.656446932614239,0.23836985774702038,0.5882352941176471,1.0851063829787233
245.tiff,canine lymphosarcoma,6334,0.24816562612969095,False,success,49.0,12.160115680354856,0.33294886582083816,0.735144312393888,1.0425531914893618
245.tiff,canine lymphosarcoma,6335,0.24816562612969095,False,success,51.0,12.656446932614239,0.44405997693194926,0.7142857142857143,1.0851063829787233
245.tiff,canine lymphosarcoma,6336,0.24816562612969095,False,success,29.0,7.196803157761037,0.12956555171088044,0.8596938775510204,0.6170212765957447
245.tiff,canine lymphosarcoma,6338,0.24816562612969095,False,success,51.0,12.656446932614239,0.3886966551326413,0.7114707952146376,1.0851063829787233
245.tiff,canine lymphosarcoma,6341,0.24816562612969095,False,success,41.0,10.174790671317329,0.2775855440215302,0.720558882235529,0.8723404255319149
245.tiff,canine lymphosarcoma,6344,0.24816562612969095,False,success,51.0,12.656446932614239,0.5198000768935025,0.7498613422074321,1.0851063829787233
245.tiff,canine lymphosarcoma,6345,0.24816562612969095,False,success,41.0,10.174790671317329,0.4086889657823914,0.8376674546887313,0.8723404255319149
245.tiff,canine lymphosarcoma,6348,0.24816562612969095,False,success,51.0,12.656446932614239,0.673202614379085,0.7926663648709823,1.0851063829787233
245.tiff,canine lymphosarcoma,6349,0.24816562612969095,False,success,51.0,12.656446932614239,0.786236063052672,0.7886617817200154,1.0851063829787233
245.tiff,canine lymphosarcoma,6350,0.24816562612969095,False,success,51.0,12.656446932614239,0.6720492118415994,0.7859712230215827,1.0851063829787233
245.tiff,canine lymphosarcoma,6353,0.24816562612969095,False,success,43.0,10.671121923576711,0.26835832372164553,0.6560150375939849,0.9148936170212766
245.tiff,canine lymphosarcoma,6354,0.24816562612969095,False,success,51.0,12.656446932614239,0.4755863129565552,0.7598280098280098,1.0851063829787233
245.tiff,canine lymphosarcoma,6355,0.24816562612969095,False,success,51.0,12.656446932614239,0.6128412149173394,0.7623146819703491,1.0851063829787233
245.tiff,canine lymphosarcoma,6358,0.24816562612969095,False,success,45.0,11.167453175836092,0.3248750480584391,0.7971698113207547,0.9574468085106383
245.tiff,canine lymphosarcoma,6359,0.24816562612969095,False,success,29.0,7.196803157761037,0.19569396386005383,0.8597972972972973,0.6170212765957447
245.tiff,canine lymphosarcoma,6360,0.24816562612969095,False,success,51.0,12.656446932614239,0.5236447520184544,0.7625979843225084,1.0851063829787233
